time,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x
417,0.165427,-0.082621,1.152,0.162283,-0.092055,1.152,0.092962,-0.09879,1.28,0.040551,-0.000956,1.28,0.044607,0.102722,1.408,0.278148,-0.105778,1.28,0.355017,-0.053367,1.28,0.407428,0.006032,1.28,0.166338,0.058443,1.28,0.125319,0.064287,1.408,0.083041,0.214183,1.408,0.132519,0.33009,1.536,0.23678,0.068131,1.408,0.239713,0.208688,1.28,0.22525,0.364078,1.408,0.152849,-0.098345,1.152,0.184295,-0.0952,1.152,0.133981,-0.129791,1.152,0.212597,-0.117213,1.152,0.252154,0.425574,1.408,0.267528,0.42173,1.408,0.198345,0.367922,1.408,nan,nan,nan,0.089055,0.393936,1.664,0.157189,0.366682,1.664
418,0.171717,-0.079477,1.152,0.168572,-0.088911,1.152,0.089955,-0.085766,1.152,0.044045,0.002538,1.28,0.052294,0.106566,1.408,0.285136,-0.102284,1.28,0.358511,-0.049873,1.28,0.403934,0.006032,1.28,0.169832,0.061937,1.28,0.129163,0.068131,1.408,0.083041,0.218026,1.408,0.128326,0.325897,1.536,0.23678,0.071974,1.408,0.239713,0.212182,1.28,0.22525,0.367922,1.408,0.159138,-0.0952,1.152,0.190584,-0.092055,1.152,0.137125,-0.126647,1.152,0.218886,-0.114068,1.152,0.252154,0.429417,1.408,0.267528,0.425574,1.408,0.198345,0.371765,1.408,0.098976,0.380405,1.536,nan,nan,nan,0.157189,0.36214,1.664
419,0.178006,-0.076332,1.152,0.171717,-0.088911,1.152,0.0931,-0.085766,1.152,0.04754,0.006032,1.28,0.056137,0.110409,1.408,0.259767,-0.088911,1.152,0.362005,-0.049873,1.28,0.403934,0.006032,1.28,0.186815,0.071974,1.408,0.133006,0.068131,1.408,0.083041,0.218026,1.408,0.128326,0.325897,1.536,0.240624,0.075818,1.408,0.243207,0.215676,1.28,0.22525,0.367922,1.408,0.165427,-0.092055,1.152,0.196874,-0.088911,1.152,0.143415,-0.123502,1.152,nan,nan,nan,0.252154,0.433261,1.408,0.267528,0.425574,1.408,0.198345,0.371765,1.408,0.098976,0.380405,1.536,0.084513,0.393936,1.664,0.157189,0.36214,1.664
420,0.181151,-0.076332,1.152,0.178006,-0.085766,1.152,0.096245,-0.082621,1.152,0.051034,0.006032,1.28,0.05998,0.110409,1.408,0.266056,-0.088911,1.152,0.362005,-0.046379,1.28,0.403934,0.006032,1.28,0.190658,0.075818,1.408,0.13685,0.071974,1.408,0.086885,0.22187,1.408,0.128326,0.325897,1.536,0.244467,0.079661,1.408,0.243207,0.21917,1.28,0.22525,0.367922,1.408,0.149842,-0.081827,1.024,0.180589,-0.079032,1.024,0.13307,-0.10978,1.024,0.22832,-0.110923,1.152,nan,nan,nan,0.267528,0.429417,1.408,0.198345,0.371765,1.408,0.098976,0.380405,1.536,0.084513,0.393936,1.664,0.152647,0.357598,1.664
421,0.166613,-0.065056,1.024,0.161023,-0.076237,1.024,0.102534,-0.082621,1.152,0.054528,0.009526,1.28,0.063824,0.114253,1.408,0.269201,-0.088911,1.152,0.365499,-0.046379,1.28,0.403934,0.002538,1.28,0.17682,0.072419,1.28,0.13685,0.071974,1.408,0.086885,0.22187,1.408,0.124133,0.325897,1.536,0.225737,0.075913,1.28,0.243207,0.222664,1.28,0.22525,0.367922,1.408,0.155432,-0.079032,1.024,0.183385,-0.076237,1.024,0.138661,-0.10978,1.024,0.23461,-0.110923,1.152,nan,nan,nan,0.267528,0.429417,1.408,0.198345,0.371765,1.408,0.098976,0.380405,1.536,nan,nan,nan,0.152647,0.357598,1.664
422,0.172204,-0.065056,1.024,0.166613,-0.076237,1.024,0.105679,-0.082621,1.152,0.058022,0.009526,1.28,0.067667,0.114253,1.408,0.272346,-0.088911,1.152,0.368993,-0.046379,1.28,0.403934,0.002538,1.28,0.17682,0.072419,1.28,0.127903,0.068925,1.28,0.086885,0.225713,1.408,0.124133,0.325897,1.536,0.229231,0.079407,1.28,0.246701,0.226158,1.28,0.22525,0.371765,1.408,0.161023,-0.079032,1.024,0.188975,-0.076237,1.024,0.144251,-0.106984,1.024,0.240899,-0.110923,1.152,0.252154,0.437104,1.408,0.267528,0.429417,1.408,0.198345,0.371765,1.408,0.098976,0.380405,1.536,0.084513,0.393936,1.664,0.152647,0.353055,1.664
423,0.177794,-0.065056,1.024,0.169408,-0.076237,1.024,0.108823,-0.082621,1.152,0.061516,0.009526,1.28,0.067667,0.114253,1.408,0.278635,-0.088911,1.152,0.372487,-0.042885,1.28,0.407428,0.002538,1.28,0.180314,0.075913,1.28,0.131397,0.068925,1.28,0.086885,0.229557,1.408,0.124133,0.325897,1.536,0.229231,0.082902,1.28,0.246701,0.229652,1.28,0.22525,0.371765,1.408,0.166613,-0.079032,1.024,0.194566,-0.076237,1.024,0.147046,-0.10978,1.024,0.247188,-0.110923,1.152,nan,nan,nan,0.267528,0.429417,1.408,0.198345,0.371765,1.408,0.098976,0.380405,1.536,0.078012,0.363633,1.536,0.152647,0.353055,1.664
424,0.180589,-0.065056,1.024,0.172204,-0.076237,1.024,0.111968,-0.082621,1.152,0.06501,0.006032,1.28,0.071511,0.114253,1.408,0.28178,-0.088911,1.152,0.372487,-0.042885,1.28,0.407428,0.002538,1.28,0.180314,0.075913,1.28,0.131397,0.072419,1.28,0.086885,0.229557,1.408,0.119941,0.325897,1.536,0.232725,0.082902,1.28,0.246701,0.233146,1.28,0.22525,0.371765,1.408,0.169408,-0.079032,1.024,0.200156,-0.076237,1.024,0.152637,-0.10978,1.024,nan,nan,nan,0.255997,0.437104,1.408,0.267528,0.429417,1.408,0.198345,0.371765,1.408,0.098976,0.384597,1.536,nan,nan,nan,0.152647,0.353055,1.664
425,0.18618,-0.065056,1.024,0.174999,-0.076237,1.024,0.115113,-0.085766,1.152,0.06501,0.006032,1.28,0.06501,0.103866,1.28,0.284924,-0.088911,1.152,0.375982,-0.039391,1.28,0.407428,0.002538,1.28,0.180314,0.079407,1.28,0.134891,0.072419,1.28,0.083041,0.2334,1.408,0.119941,0.325897,1.536,0.236219,0.086396,1.28,0.246701,0.23664,1.28,0.22525,0.371765,1.408,0.174999,-0.079032,1.024,0.202951,-0.076237,1.024,0.155432,-0.10978,1.024,nan,nan,nan,nan,nan,nan,0.267528,0.429417,1.408,0.198345,0.371765,1.408,0.098976,0.384597,1.536,0.078012,0.372019,1.536,0.152647,0.353055,1.664
426,0.188975,-0.065056,1.024,0.177794,-0.076237,1.024,0.118257,-0.085766,1.152,0.068504,0.006032,1.28,0.068504,0.103866,1.28,0.288069,-0.088911,1.152,0.417423,-0.039486,1.408,0.410922,0.006032,1.28,0.180314,0.079407,1.28,0.134891,0.072419,1.28,0.083041,0.237244,1.408,0.119941,0.33009,1.536,0.236219,0.086396,1.28,0.246701,0.23664,1.28,0.22525,0.371765,1.408,0.177794,-0.079032,1.024,0.208542,-0.076237,1.024,0.158227,-0.112575,1.024,nan,nan,nan,0.255997,0.437104,1.408,0.267528,0.429417,1.408,0.194502,0.371765,1.408,0.098976,0.392983,1.536,0.078012,0.376212,1.536,0.148105,0.357598,1.664
427,0.19177,-0.067851,1.024,0.180589,-0.076237,1.024,0.121402,-0.085766,1.152,0.068504,0.002538,1.28,0.068504,0.103866,1.28,0.291214,-0.085766,1.152,0.421267,-0.039486,1.408,0.410922,0.006032,1.28,0.183808,0.079407,1.28,0.134891,0.075913,1.28,0.083041,0.237244,1.408,0.129936,0.366682,1.664,0.215742,0.080901,1.152,0.250195,0.240134,1.28,0.221406,0.371765,1.408,0.180589,-0.081827,1.024,0.211337,-0.076237,1.024,0.161023,-0.112575,1.024,nan,nan,nan,0.255997,0.437104,1.408,0.267528,0.429417,1.408,0.194502,0.371765,1.408,0.098976,0.397176,1.536,0.078012,0.384597,1.536,0.148105,0.36214,1.664
428,0.194566,-0.067851,1.024,0.183385,-0.076237,1.024,0.121402,-0.085766,1.152,0.068504,0.002538,1.28,0.068504,0.103866,1.28,0.294358,-0.085766,1.152,0.421267,-0.035643,1.408,0.414416,0.006032,1.28,0.183808,0.082902,1.28,0.134891,0.075913,1.28,0.071998,0.222664,1.28,0.129936,0.375767,1.664,0.215742,0.080901,1.152,0.250195,0.243628,1.28,0.221406,0.371765,1.408,0.183385,-0.081827,1.024,0.214132,-0.076237,1.024,0.163818,-0.112575,1.024,nan,nan,nan,0.255997,0.437104,1.408,0.267528,0.425574,1.408,0.194502,0.371765,1.408,0.098976,0.409755,1.536,0.073819,0.397176,1.536,0.152647,0.371224,1.664
429,0.194566,-0.067851,1.024,0.183385,-0.076237,1.024,0.121402,-0.085766,1.152,0.068504,0.002538,1.28,0.06501,0.103866,1.28,0.294358,-0.085766,1.152,0.42511,-0.031799,1.408,0.41791,0.009526,1.28,0.183808,0.086396,1.28,0.134891,0.079407,1.28,0.071998,0.226158,1.28,0.119941,0.35944,1.536,0.215742,0.084045,1.152,0.246701,0.247123,1.28,0.221406,0.371765,1.408,0.183385,-0.081827,1.024,0.214132,-0.076237,1.024,0.163818,-0.112575,1.024,nan,nan,nan,0.255997,0.437104,1.408,0.267528,0.425574,1.408,0.194502,0.375609,1.408,0.098976,0.422333,1.536,0.073819,0.409755,1.536,0.152647,0.384851,1.664
430,0.194566,-0.067851,1.024,0.183385,-0.073441,1.024,0.121402,-0.085766,1.152,0.068504,0.002538,1.28,0.06501,0.10736,1.28,0.294358,-0.082621,1.152,0.428954,-0.031799,1.408,0.41791,0.009526,1.28,0.183808,0.08989,1.28,0.134891,0.082902,1.28,0.071998,0.229652,1.28,0.119941,0.372019,1.536,0.215742,0.08719,1.152,0.246701,0.250617,1.28,0.221406,0.375609,1.408,0.183385,-0.081827,1.024,0.214132,-0.076237,1.024,0.163818,-0.112575,1.024,nan,nan,nan,nan,nan,nan,0.267528,0.425574,1.408,0.194502,0.375609,1.408,0.094783,0.434912,1.536,0.073819,0.422333,1.536,0.140905,0.372019,1.536
431,0.194566,-0.065056,1.024,0.183385,-0.073441,1.024,0.121402,-0.085766,1.152,0.058509,0.002284,1.152,0.061516,0.110854,1.28,0.294358,-0.082621,1.152,0.428954,-0.027956,1.408,0.421404,0.01302,1.28,0.183808,0.093384,1.28,0.134891,0.086396,1.28,0.068504,0.23664,1.28,0.119941,0.38879,1.536,0.215742,0.090335,1.152,0.246701,0.254111,1.28,0.221406,0.375609,1.408,0.183385,-0.081827,1.024,0.214132,-0.076237,1.024,0.163818,-0.112575,1.024,0.269201,-0.107779,1.152,0.255997,0.437104,1.408,0.267528,0.425574,1.408,0.194502,0.375609,1.408,0.094783,0.455876,1.536,0.073819,0.439105,1.536,0.140905,0.392983,1.536
432,0.19177,-0.065056,1.024,0.180589,-0.070646,1.024,0.118257,-0.082621,1.152,0.061516,0.006032,1.28,0.058022,0.110854,1.28,0.294358,-0.079477,1.152,0.393452,-0.02192,1.28,0.424898,0.01302,1.28,0.183808,0.096878,1.28,0.131397,0.08989,1.28,0.068504,0.243628,1.28,0.109946,0.375609,1.408,0.215742,0.093479,1.152,0.246701,0.257605,1.28,0.221406,0.379452,1.408,0.180589,-0.081827,1.024,0.211337,-0.076237,1.024,0.161023,-0.112575,1.024,nan,nan,nan,0.259841,0.437104,1.408,0.267528,0.425574,1.408,0.194502,0.375609,1.408,0.083041,0.433261,1.408,0.063824,0.42173,1.408,0.140905,0.413948,1.536
433,0.188975,-0.065056,1.024,0.177794,-0.070646,1.024,0.115113,-0.082621,1.152,0.05222,0.008574,1.152,0.054528,0.117842,1.28,0.291214,-0.076332,1.152,0.393452,-0.02192,1.28,0.428392,0.016514,1.28,0.180314,0.100372,1.28,0.131397,0.093384,1.28,0.068504,0.250617,1.28,0.109946,0.394826,1.408,0.215742,0.096624,1.152,0.246701,0.261099,1.28,0.221406,0.379452,1.408,0.177794,-0.081827,1.024,0.208542,-0.076237,1.024,0.158227,-0.10978,1.024,nan,nan,nan,0.259841,0.437104,1.408,0.267528,0.425574,1.408,0.194502,0.375609,1.408,0.079198,0.452478,1.408,0.063824,0.440948,1.408,0.125319,0.402513,1.408
434,0.18618,-0.06226,1.024,0.174999,-0.067851,1.024,0.111968,-0.079477,1.152,0.049075,0.011718,1.152,0.051034,0.121336,1.28,0.288069,-0.073188,1.152,0.393452,-0.018426,1.28,0.431887,0.020008,1.28,0.180314,0.10736,1.28,0.127903,0.100372,1.28,0.068504,0.257605,1.28,0.109946,0.417887,1.408,0.215742,0.102913,1.152,0.246701,0.264593,1.28,0.217563,0.379452,1.408,0.174999,-0.079032,1.024,0.205747,-0.073441,1.024,0.152637,-0.106984,1.024,0.230904,-0.093008,1.024,0.259841,0.437104,1.408,0.267528,0.425574,1.408,0.194502,0.375609,1.408,0.075354,0.475539,1.408,0.05998,0.460165,1.408,0.125319,0.42173,1.408
435,0.180589,-0.059465,1.024,0.172204,-0.06226,1.024,0.096732,-0.067851,1.024,0.04593,0.014863,1.152,0.04754,0.128324,1.28,0.253266,-0.06226,1.024,0.389958,-0.018426,1.28,0.435381,0.020008,1.28,0.180314,0.110854,1.28,0.124409,0.10736,1.28,0.068504,0.268087,1.28,0.096456,0.397367,1.28,0.212597,0.106058,1.152,0.243207,0.268087,1.28,0.217563,0.383295,1.408,0.169408,-0.076237,1.024,0.200156,-0.070646,1.024,0.147046,-0.104189,1.024,nan,nan,nan,0.259841,0.440948,1.408,0.267528,0.425574,1.408,0.194502,0.375609,1.408,0.06501,0.449778,1.28,0.056137,0.479382,1.408,0.125319,0.444791,1.408
436,0.174999,-0.05667,1.024,0.166613,-0.059465,1.024,0.091141,-0.06226,1.024,0.039641,0.021152,1.152,0.040551,0.135312,1.28,0.247675,-0.059465,1.024,0.389958,-0.018426,1.28,0.435381,0.023502,1.28,0.17682,0.117842,1.28,0.124409,0.110854,1.28,0.06501,0.278569,1.28,0.096456,0.414838,1.28,nan,nan,nan,0.243207,0.275075,1.28,0.217563,0.383295,1.408,0.161023,-0.073441,1.024,0.194566,-0.067851,1.024,0.141456,-0.101394,1.024,0.219723,-0.087418,1.024,0.259841,0.440948,1.408,0.267528,0.425574,1.408,0.194502,0.375609,1.408,0.061516,0.467249,1.28,0.052294,0.4986,1.408,0.113927,0.42532,1.28
437,0.166613,-0.053875,1.024,0.163818,-0.05667,1.024,0.085551,-0.059465,1.024,0.036496,0.027442,1.152,0.037057,0.142301,1.28,0.24488,-0.05667,1.024,0.386464,-0.014932,1.28,0.435381,0.026997,1.28,0.159138,0.112347,1.152,0.120915,0.117842,1.28,0.06501,0.289051,1.28,0.092962,0.432308,1.28,0.209452,0.115492,1.152,0.243207,0.278569,1.28,0.217563,0.383295,1.408,0.155432,-0.070646,1.024,0.18618,-0.065056,1.024,0.135865,-0.098599,1.024,0.214132,-0.084622,1.024,0.259841,0.440948,1.408,0.267528,0.425574,1.408,0.194502,0.371765,1.408,0.058022,0.484719,1.28,0.040551,0.470743,1.28,0.121476,0.487069,1.408
438,0.161023,-0.048284,1.024,0.158227,-0.051079,1.024,0.07996,-0.053875,1.024,0.030207,0.033731,1.152,0.030069,0.149289,1.28,0.23929,-0.051079,1.024,0.38297,-0.014932,1.28,nan,nan,nan,0.155993,0.118637,1.152,0.105679,0.112347,1.152,0.058509,0.26958,1.152,0.092962,0.449778,1.28,0.209452,0.121781,1.152,0.239713,0.282063,1.28,0.217563,0.383295,1.408,0.147046,-0.067851,1.024,0.177794,-0.06226,1.024,0.12748,-0.093008,1.024,0.205747,-0.079032,1.024,0.259841,0.440948,1.408,0.267528,0.425574,1.408,0.194502,0.371765,1.408,0.054528,0.502189,1.28,0.037057,0.488213,1.28,0.121476,0.506287,1.408
439,0.152637,-0.045489,1.024,0.152637,-0.048284,1.024,0.07437,-0.048284,1.024,0.027062,0.04002,1.152,0.023081,0.159771,1.28,0.233699,-0.048284,1.024,0.375982,-0.011438,1.28,nan,nan,nan,nan,nan,nan,0.102534,0.118637,1.152,0.055364,0.279014,1.152,0.089468,0.46026,1.28,0.206308,0.128071,1.152,0.239713,0.285557,1.28,0.217563,0.383295,1.408,0.138661,-0.06226,1.024,0.148232,-0.052032,0.896,0.119094,-0.087418,1.024,0.200156,-0.076237,1.024,0.259841,0.440948,1.408,0.267528,0.42173,1.408,0.194502,0.371765,1.408,0.051034,0.516165,1.28,0.033563,0.498695,1.28,0.110433,0.474237,1.28
440,0.12622,-0.034911,0.896,0.128666,-0.037357,0.896,0.065984,-0.042694,1.024,0.020773,0.049454,1.152,0.019587,0.166759,1.28,0.228109,-0.045489,1.024,0.372487,-0.011438,1.28,0.509878,0.044974,1.536,0.152849,0.128071,1.152,0.099389,0.124926,1.152,0.055364,0.288448,1.152,0.085974,0.470743,1.28,0.203163,0.131215,1.152,0.239713,0.289051,1.28,0.217563,0.383295,1.408,0.113991,-0.052032,0.896,0.140895,-0.04714,0.896,0.110708,-0.084622,1.024,0.19177,-0.073441,1.024,0.259841,0.437104,1.408,0.267528,0.42173,1.408,0.194502,0.367922,1.408,0.04754,0.526648,1.28,0.033563,0.512671,1.28,0.106939,0.484719,1.28
441,0.116436,-0.032465,0.896,0.123774,-0.034911,0.896,0.060394,-0.039898,1.024,0.014484,0.055743,1.152,0.011339,0.159517,1.152,0.222518,-0.039898,1.024,0.328949,-0.00715,1.152,nan,nan,nan,0.13307,0.119431,1.024,0.096245,0.131215,1.152,0.05222,0.294737,1.152,0.085974,0.481225,1.28,0.200018,0.137505,1.152,0.236219,0.292545,1.28,0.221406,0.383295,1.408,0.104207,-0.04714,0.896,0.133557,-0.044694,0.896,0.099527,-0.079032,1.024,0.183385,-0.070646,1.024,0.259841,0.437104,1.408,0.267528,0.42173,1.408,0.194502,0.367922,1.408,0.044045,0.53713,1.28,0.030069,0.51966,1.28,0.106939,0.495201,1.28
442,0.109099,-0.027573,0.896,0.118882,-0.030019,0.896,0.054803,-0.034308,1.024,0.011339,0.062033,1.152,0.008194,0.165806,1.152,0.214132,-0.037103,1.024,0.32266,-0.004005,1.152,nan,nan,nan,0.130275,0.122226,1.024,0.0931,0.13436,1.152,0.049075,0.301027,1.152,0.085974,0.484719,1.28,0.196874,0.140649,1.152,0.236219,0.296039,1.28,0.221406,0.383295,1.408,0.09687,-0.042249,0.896,0.123774,-0.039803,0.896,0.079749,-0.064261,0.896,0.174999,-0.067851,1.024,0.259841,0.437104,1.408,0.267528,0.42173,1.408,0.194502,0.364078,1.408,0.044045,0.544118,1.28,0.026575,0.530142,1.28,0.106939,0.502189,1.28
443,0.101761,-0.025128,0.896,0.111545,-0.027573,0.896,0.046417,-0.028717,1.024,0.00505,0.068322,1.152,0.001905,0.17524,1.152,0.208542,-0.034308,1.024,0.316371,-0.004005,1.152,0.40044,0.054949,1.28,0.124684,0.125022,1.024,0.089955,0.140649,1.152,0.049075,0.310461,1.152,0.08248,0.491707,1.28,0.193729,0.143794,1.152,0.232725,0.299533,1.28,0.201278,0.344956,1.28,0.089532,-0.039803,0.896,0.116436,-0.037357,0.896,0.072411,-0.059369,0.896,0.166613,-0.06226,1.024,0.259841,0.437104,1.408,0.267528,0.42173,1.408,0.180314,0.33098,1.28,0.044045,0.547612,1.28,0.026575,0.533636,1.28,0.106939,0.505683,1.28
444,0.094424,-0.020236,0.896,0.106653,-0.025128,0.896,0.040827,-0.025922,1.024,0.001905,0.074611,1.152,-0.00124,0.18153,1.152,0.202951,-0.031513,1.024,0.310081,-0.00086,1.152,0.389958,0.061937,1.28,0.121889,0.127817,1.024,0.086811,0.143794,1.152,0.04593,0.31675,1.152,0.08248,0.495201,1.28,0.190584,0.146939,1.152,0.232725,0.303028,1.28,0.201278,0.344956,1.28,0.082195,-0.037357,0.896,0.109099,-0.034911,0.896,0.062628,-0.056924,0.896,0.158227,-0.059465,1.024,0.259841,0.437104,1.408,0.291849,0.455876,1.536,0.180314,0.327486,1.28,0.040551,0.551106,1.28,0.026575,0.53713,1.28,0.106939,0.509177,1.28
445,0.08464,-0.01779,0.896,0.101761,-0.022682,0.896,0.032441,-0.020332,1.024,-0.00124,0.080901,1.152,-0.004384,0.187819,1.152,0.197361,-0.028717,1.024,0.300647,-0.00086,1.152,0.379476,0.068925,1.28,0.119094,0.130612,1.024,0.080521,0.146939,1.152,0.04593,0.319895,1.152,0.08248,0.495201,1.28,0.18744,0.150083,1.152,0.229231,0.306522,1.28,0.204772,0.344956,1.28,0.072411,-0.032465,0.896,0.101761,-0.030019,0.896,0.05529,-0.054478,0.896,0.131111,-0.052032,0.896,nan,nan,nan,0.291849,0.455876,1.536,0.180314,0.327486,1.28,0.040551,0.5546,1.28,0.026575,0.540624,1.28,0.106939,0.509177,1.28
446,0.079749,-0.015344,0.896,0.09687,-0.020236,0.896,0.026851,-0.017536,1.024,-0.007529,0.084045,1.152,-0.007529,0.194108,1.152,0.19177,-0.028717,1.024,0.294358,0.002284,1.152,nan,nan,nan,0.116299,0.133407,1.024,0.077377,0.150083,1.152,0.042786,0.326184,1.152,0.08248,0.498695,1.28,0.184295,0.150083,1.152,0.229231,0.310016,1.28,0.204772,0.344956,1.28,0.065074,-0.030019,0.896,0.094424,-0.030019,0.896,0.047953,-0.052032,0.896,0.123774,-0.049586,0.896,0.259841,0.437104,1.408,0.267528,0.42173,1.408,0.183808,0.327486,1.28,0.040551,0.5546,1.28,0.026575,0.544118,1.28,0.106939,0.509177,1.28
447,0.072411,-0.012898,0.896,0.089532,-0.01779,0.896,0.02126,-0.014741,1.024,-0.010674,0.08719,1.152,-0.010674,0.197253,1.152,0.18618,-0.025922,1.024,0.288069,0.002284,1.152,0.390519,0.098879,1.408,0.127691,0.153228,1.152,0.074232,0.153228,1.152,0.042786,0.329329,1.152,0.08248,0.498695,1.28,0.181151,0.153228,1.152,0.225737,0.31351,1.28,0.204772,0.344956,1.28,0.060182,-0.027573,0.896,0.087086,-0.027573,0.896,0.040615,-0.049586,0.896,0.118882,-0.04714,0.896,0.259841,0.440948,1.408,0.267528,0.42173,1.408,0.183808,0.327486,1.28,0.040551,0.558094,1.28,0.026575,0.544118,1.28,0.106939,0.509177,1.28
448,0.065074,-0.010453,0.896,0.08464,-0.01779,0.896,0.01567,-0.011946,1.024,-0.013818,0.090335,1.152,-0.013818,0.203542,1.152,0.180589,-0.025922,1.024,0.250471,0.004826,1.024,0.378988,0.106566,1.408,0.124547,0.156372,1.152,0.071088,0.156372,1.152,0.042786,0.332473,1.152,0.08248,0.498695,1.28,0.178006,0.153228,1.152,0.225737,0.31351,1.28,nan,nan,nan,0.052844,-0.027573,0.896,0.082195,-0.025128,0.896,0.035724,-0.04714,0.896,0.113991,-0.04714,0.896,0.259841,0.444791,1.408,0.271371,0.425574,1.408,0.187302,0.33098,1.28,0.040551,0.558094,1.28,0.026575,0.544118,1.28,0.106939,0.509177,1.28
449,0.060182,-0.008007,0.896,0.079749,-0.015344,0.896,0.010079,-0.009151,1.024,-0.016963,0.093479,1.152,-0.016963,0.206687,1.152,0.153124,-0.020236,0.896,0.24488,0.004826,1.024,0.367458,0.118096,1.408,0.121402,0.159517,1.152,0.067943,0.159517,1.152,0.042786,0.335618,1.152,0.08248,0.498695,1.28,0.174861,0.156372,1.152,0.200018,0.285303,1.152,nan,nan,nan,0.047953,-0.025128,0.896,0.074857,-0.025128,0.896,0.028386,-0.044694,0.896,0.109099,-0.044694,0.896,0.259841,0.448634,1.408,0.271371,0.429417,1.408,nan,nan,nan,0.040551,0.5546,1.28,0.026575,0.544118,1.28,0.106939,0.509177,1.28
450,0.05529,-0.008007,0.896,0.077303,-0.012898,0.896,0.004489,-0.006355,1.024,-0.020108,0.096624,1.152,-0.020108,0.209832,1.152,0.148232,-0.020236,0.896,0.242085,0.007621,1.024,nan,nan,nan,0.105118,0.141793,1.024,0.064798,0.162662,1.152,0.042786,0.338763,1.152,0.08248,0.498695,1.28,0.171717,0.159517,1.152,0.200018,0.291593,1.152,0.229093,0.394826,1.408,0.043061,-0.022682,0.896,0.072411,-0.022682,0.896,0.023494,-0.044694,0.896,0.104207,-0.044694,0.896,0.259841,0.456321,1.408,0.271371,0.437104,1.408,0.190796,0.341462,1.28,0.040551,0.5546,1.28,0.026575,0.544118,1.28,0.106939,0.509177,1.28
451,0.050399,-0.005561,0.896,0.072411,-0.012898,0.896,-0.001102,-0.00356,1.024,-0.023252,0.099769,1.152,-0.020108,0.209832,1.152,0.145787,-0.020236,0.896,0.236494,0.010416,1.024,0.250471,0.10266,1.024,0.102322,0.144588,1.024,0.061654,0.165806,1.152,0.042786,0.341907,1.152,0.08248,0.498695,1.28,0.168572,0.162662,1.152,0.200018,0.294737,1.152,0.229093,0.402513,1.408,0.038169,-0.022682,0.896,0.06752,-0.022682,0.896,0.018603,-0.042249,0.896,0.101761,-0.044694,0.896,0.255997,0.467852,1.408,0.271371,0.448634,1.408,nan,nan,nan,0.040551,0.5546,1.28,0.026575,0.544118,1.28,0.106939,0.509177,1.28
452,0.045507,-0.003115,0.896,0.069965,-0.010453,0.896,-0.003897,-0.00356,1.024,-0.026397,0.102913,1.152,-0.023252,0.212976,1.152,0.143341,-0.01779,0.896,0.233699,0.013211,1.024,0.24488,0.10825,1.024,0.099527,0.147384,1.024,0.061654,0.168951,1.152,0.042786,0.345052,1.152,0.08248,0.498695,1.28,0.168572,0.162662,1.152,0.200018,0.297882,1.152,0.229093,0.414043,1.408,0.035724,-0.020236,0.896,0.062628,-0.020236,0.896,0.016157,-0.042249,0.896,0.099315,-0.042249,0.896,0.255997,0.479382,1.408,0.271371,0.460165,1.408,nan,nan,nan,0.040551,0.5546,1.28,0.026575,0.540624,1.28,0.106939,0.509177,1.28
453,0.043061,-0.000669,0.896,0.06752,-0.010453,0.896,-0.006692,-0.000765,1.024,-0.026259,0.091478,1.024,-0.026397,0.212976,1.152,0.140895,-0.01779,0.896,0.233699,0.016007,1.024,0.23929,0.116636,1.024,0.099527,0.150179,1.024,0.058509,0.172096,1.152,0.042786,0.348197,1.152,0.08248,0.498695,1.28,0.147046,0.147384,1.024,0.200018,0.304171,1.152,0.232937,0.425574,1.408,0.033278,-0.01779,0.896,0.060182,-0.01779,0.896,0.013711,-0.039803,0.896,0.09687,-0.042249,0.896,0.255997,0.494756,1.408,0.271371,0.475539,1.408,0.213719,0.414043,1.408,0.040551,0.5546,1.28,0.026575,0.540624,1.28,0.106939,0.509177,1.28
454,0.040615,-0.000669,0.896,0.065074,-0.008007,0.896,-0.009488,0.00203,1.024,-0.029054,0.094274,1.024,-0.026397,0.212976,1.152,0.140895,-0.01779,0.896,0.230904,0.021597,1.024,0.233699,0.125022,1.024,0.096732,0.152974,1.024,0.052008,0.155769,1.024,0.042786,0.348197,1.152,0.08248,0.498695,1.28,0.147046,0.150179,1.024,0.200018,0.310461,1.152,0.232937,0.444791,1.408,0.030832,-0.01779,0.896,0.060182,-0.015344,0.896,0.011265,-0.039803,0.896,0.094424,-0.039803,0.896,0.255997,0.513973,1.408,0.271371,0.494756,1.408,0.213719,0.433261,1.408,0.040551,0.551106,1.28,0.026575,0.540624,1.28,0.106939,0.509177,1.28
