Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1.376,-286.83417,10.04608,170.806605,-378.86524,-166.17066,134.047085,-411.85584,122.00085,129.804895,-164.5672,-395.62207,194.728605,-53.46753,-385.73731,426.425815,-213.22425,389.06451,126.000215,-93.36786,433.26892,338.970975,10.61847,-163.92493,22.097685,-10.61847,163.92493,-22.097685,347.6734,-23.39441,350.605255,733.2735,-61.77789,391.040735,314.49981,95.74206,356.941435,681.08417,123.58209,311.085115,-539.46955,-34.10712,303.181485,0,0,0
1.38,-290.41132,10.50897,165.812195,-381.20703,-166.87586,127.809875,-414.37146,123.24914,122.148745,-168.99603,-398.13721,185.977475,-56.23663,-395.98694,417.021725,-217.85547,391.87228,114.937805,-97.91315,444.67673,326.423735,10.65912,-164.20496,22.299195,-10.65912,164.20496,-22.299195,340.8075,-22.82178,357.745975,725.64691,-60.36798,409.487545,309.57343,94.46167,362.485965,677.95624,123.09082,328.266725,-544.17645,-33.44263,295.620055,0,0,0
1.384,-294.23373,11.057795,160.700075,-383.67801,-167.476865,121.247565,-417.01614,124.335385,114.084235,-173.35397,-400.535095,176.710935,-59.20321,-406.135565,406.975285,-222.37308,394.513485,103.471685,-102.58395,455.823545,313.305235,10.64639,-164.617735,22.521545,-10.64639,164.617735,-22.521545,333.54367,-22.288205,364.648135,717.37937,-58.902465,427.656805,304.38315,93.292475,367.781005,674.21396,122.541745,345.233215,-549.03024,-32.747255,287.881965,0,0,0
1.388,-298.31097,11.667235,155.442965,-386.29443,-167.994755,114.301245,-419.80762,125.262145,105.539275,-177.63031,-402.828855,166.849705,-62.35565,-416.183355,396.198705,-226.78442,396.952395,91.550695,-107.37079,466.670595,299.522675,10.56262,-165.157715,22.759185,-10.56262,165.157715,-22.759185,325.92096,-21.799195,371.200655,708.49805,-57.406615,445.428925,298.95282,92.224245,372.741975,669.88281,121.919795,361.869415,-554.07147,-32.036505,279.913665,0,0,0
1.392,-302.62561,12.312955,150.016995,-389.05829,-168.462255,106.930935,-422.73603,126.033905,96.461215,-181.80304,-405.035255,156.324735,-65.66303,-426.132545,384.611905,-231.086,399.147915,79.136445,-112.25086,477.183685,284.990695,10.38855,-165.802825,23.005215,-10.38855,165.802825,-23.005215,318.00024,-21.364415,377.303125,699.05084,-55.907935,462.691925,293.32837,91.243255,377.286465,665.00964,121.218775,378.065335,-559.32178,-31.331575,271.663965,0,0,0
1.396,-307.134,12.96951,144.408485,-391.95974,-168.92484,99.127715,-425.76394,126.65268,86.829865,-185.84121,-407.17471,145.088535,-69.07638,-435.99222,372.152805,-235.26028,401.06027,66.209325,-117.19015,487.32742,269.645295,10.10672,-166.51541,23.250335,-10.10672,166.51541,-23.250335,309.86094,-20.99979,382.878025,689.10294,-54.43771,479.352085,287.57407,90.33115,381.348365,659.65677,120.44333,393.728185,-564.78109,-30.65854,263.092445,0,0,0
1.4,-311.76935,13.613435,138.61972,-394.97852,-169.432955,90.92233,-428.83032,127.118015,76.66513,-189.70856,-409.265225,133.12564,-72.53095,-445.776575,358.78574,-239.276,402.657295,52.77512,-122.14618,497.066015,253.45096,9.70386,-167.246675,23.48355,-9.70386,167.246675,-23.48355,301.59338,-20.724335,387.87839,678.73102,-53.027925,495.34378,281.76642,89.467445,384.88913,653.89746,119.606965,408.79343,-570.42841,-30.043975,254.17563,0,0,0
1.404,-316.449095,14.231285,132.666015,-398.085635,-170.028175,82.382205,-431.859435,127.433865,66.024165,-193.367975,-411.309055,120.452275,-75.949585,-455.498015,344.498475,-243.096125,403.919275,38.866145,-127.068845,506.373285,236.399165,9.173215,-167.946625,23.700925,-9.173215,167.946625,-23.700925,293.291625,-20.548865,392.286135,668.017945,-51.701755,510.629275,275.984015,88.636865,387.897335,647.810605,118.732265,423.226135,-576.225335,-29.506685,244.900025,0,0,0
1.408,-321.08054,14.82358,126.57278,-401.24295,-170.73233,73.59879,-434.76688,127.6149,54.99527,-196.78293,-413.28409,107.11124,-79.24472,-465.16165,329.29514,-246.68143,404.83881,24.54117,-131.89816,515.2399,218.50345,8.51724,-168.57425,23.91147,-8.51724,168.57425,-23.91147,285.0488,-20.46854,396.10837,657.04928,-50.46903,525.19382,270.30032,87.83408,390.38638,641.47629,117.8483,437.01608,-582.11911,-29.04862,235.25418,0,0,0
1.412,-325.567015,15.39914,120.37732,-404.399475,-171.54605,64.67627,-437.465885,127.68356,43.69482,-199.917605,-415.1453,93.17017,-82.324095,-474.76529,313.19611,-249.994445,405.41009,9.89081,-136.570555,523.6694,199.79749,7.747315,-169.10037,24.13342,-7.747315,169.10037,-24.13342,276.953615,-20.46616,399.37781,645.910215,-49.33084,539.04364,264.780025,87.05758,392.39636,634.971795,116.98294,450.17615,-588.044925,-28.65494,225.23181,0,0,0
1.416,-329.81564,15.967015,114.13431,-407.48856,-172.450105,55.71829,-439.87381,127.667085,32.26224,-202.73782,-416.831085,78.72146,-85.09824,-484.300325,296.23971,-252.99954,405.619415,-4.9606,-141.02548,531.670685,180.33304,6.87949,-169.505765,24.3851,-6.87949,169.505765,-24.3851,269.08713,-20.519685,402.15262,634.68198,-48.284085,552.20553,259.47501,86.304415,393.99307,628.36887,116.157255,462.74191,-593.92953,-28.302275,214.84414,0,0,0
1.42,-333.747375,16.5318,107.91415,-410.428345,-173.40808,46.81088,-441.920655,127.59765,20.85788,-205.216735,-418.27075,63.87839,-87.489925,-493.75464,278.47812,-255.669065,405.44382,-19.86441,-145.212825,539.25293,160.18075,5.931215,-169.78064,24.6799,-5.931215,169.78064,-24.6799,261.517585,-20.60657,404.51272,623.435915,-47.32465,564.72269,254.421085,85.56647,395.25955,621.729255,115.38617,474.76742,-599.698055,-27.96765,204.12655,0,0,0
1.424,-337.304195,17.094085,101.79886,-413.131775,-174.369295,38.01871,-443.555475,127.512235,9.66226,-207.339595,-419.395905,48.77444,-89.438715,-503.112335,259.97015,-257.985655,404.860625,-34.66147,-149.092645,546.424715,139.43179,4.921325,-169.926175,25.02353,-4.921325,169.926175,-25.02353,254.297485,-20.704745,406.55105,612.230775,-46.448695,576.64822,249.640015,84.829255,396.28836,615.101625,114.682035,486.31808,-605.279415,-27.629055,193.13431,0,0,0
1.428,-340.446775,17.65271,95.87793,-415.517275,-175.27643,29.39465,-444.750425,127.45154,-1.12757,-209.101985,-420.14252,33.56537,-90.899785,-512.35211,240.77521,-259.938415,403.86151,-49.19653,-152.632815,553.19598,118.19775,3.874385,-169.95343,25.4126,-3.874385,169.95343,-25.4126,247.465395,-20.79169,408.36468,601.117305,-45.65112,588.04107,245.148925,84.07306,397.1759,608.523375,114.0542,497.46441,-610.604735,-27.26318,181.93347,0,0,0
1.432,-343.152255,18.20523,90.239955,-417.522305,-176.07498,20.995945,-445.505095,127.45737,-11.307895,-210.503445,-420.4462,18.425505,-91.845245,-521.44522,220.949245,-261.521085,402.46344,-63.336095,-155.805445,559.57895,96.610195,2.822415,-169.88052,25.833405,-2.822415,169.88052,-25.833405,241.047395,-20.84366,410.046475,590.140165,-44.92233,598.962795,240.969335,83.28024,398.012965,602.023105,113.50894,508.276455,-615.605375,-26.84299,170.594205,0,0,0
1.436,-345.412875,18.74609,84.96186,-419.113005,-176.72461,12.89459,-445.847995,127.56323,-20.68573,-211.544955,-420.24964,3.53839,-92.270785,-530.35425,200.53998,-262.735325,400.71527,-76.99377,-158.587675,565.58673,74.81836,1.802455,-169.72998,26.26477,-1.802455,169.72998,-26.26477,235.054415,-20.83777,411.67664,579.334685,-44.24793,609.47107,237.127895,82.44958,398.8714,595.618745,113.05273,518.81738,-620.216095,-26.33801,159.18463,0,0,0
1.44,-347.239625,19.264375,80.09909,-420.288395,-177.203155,5.17904,-445.829775,127.780365,-29.10367,-212.234745,-419.524805,-10.91898,-92.201905,-539.035425,179.58279,-263.597475,398.696715,-90.15677,-160.963375,571.226165,52.99276,0.851075,-169.526155,26.68448,-0.851075,169.526155,-26.68448,229.477055,-20.757355,413.31497,568.720885,-43.613435,619.61087,233.646545,81.599455,399.798,589.314755,112.692045,529.13607,-624.379765,-25.719875,147.76779,0,0,0
1.444,-348.662815,19.742555,75.68405,-421.074985,-177.502875,-2.05411,-445.511265,128.089785,-36.46377,-212.600925,-418.283995,-24.79379,-91.695525,-547.440615,158.10532,-264.145785,396.508425,-102.89114,-162.926485,576.489715,31.34219,0.000335,-169.292785,27.07425,-0.000335,169.292785,-27.07425,224.283355,-20.596925,415.00107,558.300015,-43.011175,629.41251,230.524745,80.749575,400.82523,583.099205,112.427605,539.26529,-628.054175,-24.971075,136.40451,0,0,0
1.448,-349.73038,20.162325,71.726405,-421.51071,-177.622105,-8.718295,-444.95566,128.444915,-42.741605,-212.69156,-416.573515,-37.967565,-90.83707,-555.518095,136.137175,-264.4454,394.257445,-115.326145,-164.4805,581.354095,10.135955,-0.72604,-169.050325,27.420925,0.72604,169.050325,-27.420925,219.42056,-20.361485,416.759005,548.05637,-42.442785,638.895475,227.72861,79.907375,401.979705,576.94675,112.250275,549.224085,-631.21414,-24.088165,125.158905,0,0,0
1.452,-350.499025,20.513915,68.2171,-421.633855,-177.565125,-14.74811,-444.228825,128.781925,-47.9831,-212.563965,-414.458555,-50.35511,-89.732305,-563.210385,113.71924,-262.691555,392.499885,-118.63546,-165.634155,585.787235,-10.27765,-1.313725,-168.813295,27.71692,1.313725,168.813295,-27.71692,214.820555,-20.058775,418.60241,537.962895,-41.916375,648.07312,225.197025,79.070255,403.28235,570.822505,112.144355,559.02118,-633.849855,-23.080255,114.10211,0,0,0
1.456,-351.02603,20.801365,65.131015,-421.48349,-177.347495,-20.099825,-443.40048,129.036715,-52.290005,-212.27444,-412.012535,-61.908715,-88.49869,-570.451625,90.913115,-260.05356,390.799805,-119.227545,-166.40042,589.754425,-29.463835,-1.75766,-168.589935,27.958955,1.75766,168.589935,-27.958955,210.4064,-19.694855,420.537635,527.98776,-41.443085,656.954195,222.85428,78.232945,404.745155,564.6879,112.092865,568.657875,-635.96573,-21.970665,103.311195,0,0,0
1.46,-351.36618,21.040005,62.428375,-421.10233,-177.002715,-24.751435,-442.53995,129.160975,-55.795995,-211.87643,-409.309605,-72.629185,-87.2562,-577.167755,67.813075,-258.00748,388.692835,-124.572645,-166.79636,593.221465,-46.907075,-2.06015,-168.381745,28.146455,2.06015,168.381745,-28.146455,206.10043,-19.276335,422.564725,518.09796,-41.034275,665.543245,220.62204,77.393705,406.370755,558.5032,112.080965,578.131495,-637.58298,-20.797025,92.870265,0,0,0
1.464,-351.57022,21.248625,60.05581,-420.5383,-176.585175,-28.70432,-441.7081,129.126005,-58.64609,-211.4191,-406.422335,-82.57309,-86.11844,-583.279265,44.5585,-255.84937,386.654505,-129.69347,-166.84207,596.156345,-62.04026,-2.22916,-168.184295,28.28,2.22916,168.184295,-28.28,201.82956,-18.814485,424.6752,508.2598,-40.701265,673.83981,218.42874,76.557955,408.14822,552.23074,112.091825,587.43435,-638.74197,-19.606295,82.86685,0,0,0
1.468,-351.683105,21.442875,57.94818,-419.839785,-176.164485,-31.98297,-440.950375,128.920715,-60.98749,-210.942625,-403.417045,-91.84406,-85.181025,-588.702085,21.34662,-253.607175,384.681855,-134.57543,-166.559085,598.533845,-74.30719,-2.277955,-167.989685,28.36267,2.277955,167.989685,-28.36267,197.529175,-18.324885,426.85138,498.439755,-40.452815,681.8377,216.216245,75.739875,410.04736,545.839175,112.102235,596.55212,-639.501705,-18.443295,73.38543,0,0,0
1.472,-351.7395,21.62839,56.034735,-419.05194,-175.81693,-34.634095,-440.29449,128.5488,-62.963315,-210.47217,-400.34903,-100.570245,-84.50928,-593.35098,-1.553405,-251.37512,382.73767,-139.298325,-165.97436,600.33856,-83.269835,-2.2262,-167.78958,28.400085,2.2262,167.78958,-28.400085,193.14728,-17.82626,429.068425,488.60663,-40.29172,689.527105,213.94165,74.95566,412.022525,539.30646,112.08499,605.464725,-639.93249,-17.34476,64.497625,0,0,0
1.476,-351.762665,21.795375,54.24676,-418.213655,-175.614965,-36.71991,-439.748935,128.028165,-64.70453,-210.013645,-397.258515,-108.87775,-84.128265,-597.143775,-23.79157,-247.878665,382.886775,-140.9543,-165.122775,601.563685,-88.74622,-2.099395,-167.578095,28.40033,2.099395,167.578095,-28.40033,188.647435,-17.336525,431.29828,478.735475,-40.212495,696.8985,211.572725,74.213715,414.02716,532.620725,112.017485,614.15021,-640.105565,-16.336585,56.25775,0,0,0
1.48,-351.75964,21.915925,52.523465,-417.35345,-175.616425,-38.312715,-439.3006,127.387235,-66.322975,-209.55518,-394.173915,-116.866425,-84.01392,-600.010345,-44.933745,-244.77173,383.745755,-141.593495,-164.03625,602.205875,-90.908055,-1.927,-167.352145,28.373565,1.927,167.352145,-28.373565,184.01221,-16.869715,433.514735,468.81348,-40.204255,703.946985,209.08582,73.507665,416.028595,525.77997,111.890845,622.590235,-640.08411,-15.432275,48.703035,0,0,0
1.484,-351.723965,21.952235,50.820285,-416.489165,-175.856785,-39.490135,-438.912995,126.657865,-67.909205,-209.070155,-391.123995,-124.589265,-84.093595,-601.901945,-64.469755,-243.564055,383.638605,-143.612205,-162.724215,602.267755,-90.252105,-1.738615,-167.108855,28.332185,1.738615,167.108855,-28.332185,179.241245,-16.435885,435.695655,458.842435,-40.259315,710.674965,206.466525,72.817775,418.015595,518.790685,111.714875,630.773775,-639.921355,-14.632295,41.856905,0,0,0
1.488,-351.641235,21.87753,49.112125,-415.629215,-176.34934,-40.333795,-438.532045,125.87234,-69.531675,-208.520385,-388.14682,-132.032465,-84.252805,-602.79892,-81.844175,-242.462705,383.54217,-145.488365,-161.176755,601.78158,-87.453185,-1.560545,-166.84555,28.290285,1.560545,166.84555,-28.290285,174.345645,-16.03849,437.823795,448.835665,-40.37326,717.093635,203.709535,72.12002,419.997805,511.666015,111.51565,638.698185,-639.659915,-13.92441,35.731635,0,0,0
1.492,-351.497005,21.68756,47.39157,-414.776365,-177.08801,-40.93069,-438.098505,125.06385,-71.2366,-207.857725,-385.29541,-139.10422,-84.344665,-602.71911,-96.52243,-241.457915,383.50959,-147.14722,-159.389465,600.83484,-83.19504,-1.413635,-166.56079,28.26175,1.413635,166.56079,-28.26175,169.342225,-15.67114,439.88791,438.812625,-40.53973,723.22116,200.815985,71.40033,421.9935,504.425235,111.32514,646.36722,-639.331965,-13.28888,30.32956,0,0,0
1.496,-351.277525,21.394715,45.659765,-413.931515,-178.049865,-41.382595,-437.557495,124.266845,-73.050075,-207.031435,-382.640935,-145.648585,-84.203185,-601.723695,-108.100245,-240.542385,383.600675,-148.520195,-157.380915,599.567995,-78.057275,-1.312925,-166.256285,28.258455,1.312925,166.256285,-28.258455,164.250365,-15.320555,441.881565,428.794925,-40.747075,729.079685,197.791015,70.660945,424.015165,497.093205,111.170595,653.787935,-638.957085,-12.705875,25.641815,0,0,0
1.5,-350.969115,21.01914,43.91751,-413.096005,-179.19595,-41.8132,-436.862735,123.51676,-74.98166,-206.002445,-380.2709,-151.48294,-83.658575,-599.91763,-116.43582,-239.711395,383.86933,-149.5503,-155.186765,598.1431,-72.47159,-1.269045,-165.93814,28.28836,1.269045,165.93814,-28.28836,159.093325,-14.97445,443.79941,418.803675,-40.97915,734.69187,194.649045,69.91422,426.06534,489.698975,111.06815,660.96811,-638.541995,-12.15964,21.64884,0,0,0
1.504,-350.55777,20.58533,42.163335,-412.27146,-180.47284,-42.367555,-435.97934,122.84808,-77.026975,-204.75675,-378.27728,-156.446415,-82.56656,-597.44586,-121.721315,-238.9578,384.35211,-150.191215,-152.84964,596.70587,-66.725035,-1.28775,-165.61786,28.354855,1.28775,165.61786,-28.354855,153.89883,-14.62805,445.636105,408.85782,-41.21881,740.081115,191.41836,69.17535,428.138675,482.27402,111.02069,667.916505,-638.08304,-11.63934,18.322635,0,0,0
1.508,-350.027825,20.116735,40.39291,-411.465265,-181.821925,-43.19449,-434.885435,122.290925,-79.17252,-203.311155,-376.735375,-160.44266,-80.849855,-594.490755,-124.41824,-238.264985,385.062745,-150.40327,-150.411495,595.359595,-60.98599,-1.369995,-165.312775,28.45486,1.369995,165.312775,-28.45486,148.695495,-14.285365,447.38693,398.973485,-41.454495,745.27036,188.139045,68.459505,430.22043,474.848335,111.018955,674.64267,-637.568605,-11.141875,15.629,0,0,0
1.512,-349.36572,19.63022,38.600735,-410.69549,-183.18625,-44.424165,-433.57587,121.86984,-81.399385,-201.71216,-375.68515,-163.464145,-78.52893,-591.25998,-125.105805,-237.60065,385.9924,-150.150675,-147.90478,594.15781,-55.336025,-1.51239,-165.04611,28.577855,1.51239,165.04611,-28.577855,143.50769,-13.95761,449.048375,389.1637,-41.68417,750.281955,184.85278,67.77811,432.286165,467.4473,111.04538,681.158175,-636.98315,-10.67319,13.527615,0,0,0
1.516,-348.56238,19.135865,36.78228,-409.98773,-184.510315,-46.15754,-432.05902,121.603825,-83.68732,-200.02588,-375.120305,-165.59113,-75.71045,-587.963805,-124.35468,-236.90942,387.114625,-149.40136,-145.34729,593.111515,-49.80207,-1.70825,-164.844055,28.70691,1.70825,164.844055,-28.70691,138.35498,-13.660585,450.61651,379.43802,-41.911375,755.13739,181.59162,67.132145,434.31317,460.08985,111.078975,687.47485,-636.3114,-10.246765,11.97186,0,0,0
1.52,-347.61975,18.64365,34.9364,-409.36261,-185.73703,-48.46606,-430.35382,121.5076,-86.01367,-198.32239,-374.98837,-166.97046,-72.54199,-584.79282,-122.66394,-236.11563,388.3934,-148.13681,-142.74145,592.20425,-44.38336,-1.94879,-164.73093,28.82086,1.94879,164.73093,-28.82086,133.25177,-13.41031,452.08509,369.80194,-42.13931,759.85492,178.37177,66.51413,436.29346,452.78717,111.10037,693.60303,-635.54443,-9.87717,10.90894,0,0,0
1.524,-346.55438,18.167235,33.07114,-408.82825,-186.805545,-51.39029,-428.4873,121.596435,-88.3461,-196.65814,-375.198615,-167.7803,-69.17242,-581.901855,-120.43484,-235.14538,389.786075,-146.37212,-140.08685,591.406305,-39.06692,-2.22467,-164.723875,28.89676,2.22467,164.723875,-28.89676,128.20526,-13.219785,453.4473,360.25641,-42.368895,764.44717,175.19257,65.914675,438.23477,445.54187,111.093565,699.55081,-634.68243,-9.573615,10.27988,0,0,0
1.528,-345.39838,17.723885,31.205745,-408.37097,-187.650265,-54.934265,-426.4939,121.888855,-90.640565,-195.05853,-375.634765,-168.191225,-65.73016,-579.400145,-117.963745,-233.9476,391.243565,-144.167255,-137.39142,590.684815,-33.831605,-2.52728,-164.828615,28.913575,2.52728,164.828615,-28.913575,123.21588,-13.096435,454.698665,350.79831,-42.600335,768.921505,172.04199,65.328315,440.148615,438.34723,111.047365,705.324885,-633.73077,-9.337765,10.021175,0,0,0
1.532,-344.192625,17.332585,29.3699,-407.954525,-188.199705,-59.05991,-424.413515,122.404845,-92.84946,-193.506955,-376.170165,-168.33145,-62.316405,-577.340205,-115.44595,-232.493865,392.716865,-141.61145,-134.678715,590.012335,-28.64792,-2.850465,-165.035155,28.85446,2.850465,165.035155,-28.85446,118.278445,-13.039365,455.83865,341.421325,-42.831905,773.28299,168.898615,64.756715,442.04239,431.188415,110.959845,710.9313,-632.697265,-9.159665,10.06546,0,0,0
1.536,-342.97861,17.01206,27.59769,-407.52347,-188.3854,-63.68551,-422.28397,123.15354,-94.93832,-191.94419,-376.68326,-168.26645,-59.0029,-575.71963,-112.99063,-230.76392,394.16666,-138.79488,-131.98593,589.37168,-23.48019,-3.19052,-165.31839,28.707,3.19052,165.31839,-28.707,113.38363,-13.03891,456.87137,332.11544,-43.0599,777.53586,165.72586,64.20859,443.92105,424.0444,110.83921,716.37662,-631.59482,-9.01425,10.34378,0,0,0
1.54,-341.78882,16.77396,25.917635,-407.01336,-188.15732,-68.687835,-420.13507,124.11465,-96.897555,-190.28369,-377.07895,-168.000035,-55.83093,-574.49704,-110.643215,-228.73773,395.55942,-135.796055,-129.35766,588.75101,-18.296115,-3.54419,-165.64865,28.460235,3.54419,165.64865,-28.460235,108.51996,-13.08469,457.803255,322.86499,-43.28409,781.678615,162.46814,63.69247,445.790315,416.89246,110.69577,721.667815,-630.43982,-8.87186,10.787745,0,0,0
