time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,MidHipx,MidHipy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary,LBigToex,LBigToey,LSmallToex,LSmallToey,LHeelx,LHeely,RBigToex,RBigToey,RSmallToex,RSmallToey,RHeelx,RHeely,,,,,,,,,,,,,,,,,,,,,,,,,
232,-0.167211,-1.324771,5.376,-0.316925,-0.814697,3.584,-0.321541,-0.74742,3.328,-0.532159,-0.599463,3.584,-0.629993,-0.442929,3.584,-0.287575,-0.814697,3.584,-0.414759,-0.61903,3.584,-0.404975,-0.491846,3.584,-0.404975,-0.374445,3.584,-0.444109,-0.364662,3.584,-0.391973,-0.044797,3.84,-0.541096,0.354733,4.096,-0.356058,-0.384229,3.584,-0.25039,-0.12605,4.096,-0.328657,0.242923,4.096,nan,nan,nan,nan,nan,nan,-0.209308,-0.922314,3.584,-0.897745,-1.280239,5.632,-0.19476,0.317505,4.352,-0.21852,0.293745,4.352,-0.350044,0.259187,3.84,-0.371009,0.468831,3.84,-0.42342,0.468831,3.84,-0.58582,0.388276,4.096
233,-0.167211,-1.324771,5.376,-0.316925,-0.814697,3.584,-0.321541,-0.74742,3.328,-0.532159,-0.599463,3.584,-0.69763,-0.517385,4.096,-0.277791,-0.824481,3.584,-0.404975,-0.61903,3.584,-0.404975,-0.491846,3.584,-0.395192,-0.374445,3.584,-0.434325,-0.364662,3.584,-0.371009,-0.055279,3.84,-0.518734,0.343552,4.096,-0.346275,-0.384229,3.584,-0.239209,-0.12605,4.096,-0.337318,0.258106,4.352,nan,nan,nan,nan,nan,nan,-0.199524,-0.932098,3.584,-0.897745,-1.280239,5.632,-0.183304,0.298828,4.096,-0.21852,0.281865,4.352,-0.339562,0.248705,3.84,-0.350044,0.458348,3.84,-0.402455,0.458348,3.84,-0.563458,0.377095,4.096
234,-0.167211,-1.324771,5.376,-0.307141,-0.814697,3.584,-0.312456,-0.74742,3.328,-0.522376,-0.599463,3.584,-0.729352,-0.561602,4.352,-0.277791,-0.824481,3.584,-0.395192,-0.61903,3.584,-0.395192,-0.501629,3.584,-0.385408,-0.374445,3.584,-0.424542,-0.364662,3.584,-0.360527,-0.055279,3.84,-0.496372,0.332371,4.096,-0.360527,-0.411673,3.84,-0.239209,-0.137231,4.096,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.199524,-0.932098,3.584,-0.897745,-1.280239,5.632,-0.183304,0.287647,4.096,-0.20664,0.269985,4.352,-0.32908,0.248705,3.84,-0.32908,0.447866,3.84,-0.391973,0.447866,3.84,-0.541096,0.365914,4.096
235,-0.152536,-1.324771,5.376,-0.307141,-0.814697,3.584,-0.312456,-0.74742,3.328,-0.522376,-0.599463,3.584,-0.705592,-0.561602,4.352,-0.268008,-0.824481,3.584,-0.385408,-0.61903,3.584,-0.385408,-0.501629,3.584,-0.375625,-0.374445,3.584,-0.414759,-0.364662,3.584,-0.339562,-0.065761,3.84,-0.47401,0.332371,4.096,-0.350044,-0.411673,3.84,-0.228028,-0.137231,4.096,-0.325438,0.234346,4.352,nan,nan,nan,nan,nan,nan,-0.199524,-0.932098,3.584,-0.897745,-1.280239,5.632,-0.18288,0.293745,4.352,-0.20664,0.269985,4.352,-0.32908,0.238222,3.84,-0.308116,0.426902,3.84,-0.371009,0.437384,3.84,-0.518734,0.354733,4.096
236,-0.13786,-1.324771,5.376,-0.297358,-0.814697,3.584,-0.326708,-0.804914,3.584,-0.512592,-0.58968,3.584,nan,nan,nan,-0.268008,-0.824481,3.584,-0.375625,-0.61903,3.584,-0.365842,-0.501629,3.584,-0.365842,-0.374445,3.584,-0.414759,-0.364662,3.584,-0.32908,-0.065761,3.84,nan,nan,nan,-0.350044,-0.422156,3.84,-0.228028,-0.137231,4.096,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.199524,-0.932098,3.584,-0.897745,-1.280239,5.632,-0.18288,0.293745,4.352,-0.19476,0.258106,4.352,-0.318598,0.22774,3.84,-0.297633,0.41642,3.84,-0.350044,0.41642,3.84,-0.496372,0.343552,4.096
237,-0.13786,-1.324771,5.376,-0.297358,-0.814697,3.584,-0.316925,-0.804914,3.584,-0.502809,-0.58968,3.584,-0.541942,-0.462496,3.584,-0.258224,-0.824481,3.584,-0.365842,-0.61903,3.584,-0.346275,-0.501629,3.584,-0.365842,-0.374445,3.584,-0.404975,-0.364662,3.584,-0.308116,-0.065761,3.84,-0.440467,0.310009,4.096,-0.339562,-0.422156,3.84,-0.216847,-0.137231,4.096,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.189741,-0.922314,3.584,-0.897745,-1.280239,5.632,-0.18288,0.281865,4.352,-0.19476,0.258106,4.352,-0.318598,0.22774,3.84,-0.276669,0.405937,3.84,-0.339562,0.405937,3.84,-0.47401,0.343552,4.096
238,nan,nan,nan,-0.287575,-0.804914,3.584,-0.316925,-0.79513,3.584,-0.493026,-0.579896,3.584,-0.512592,-0.462496,3.584,-0.258224,-0.824481,3.584,-0.356058,-0.61903,3.584,-0.336491,-0.501629,3.584,-0.356058,-0.374445,3.584,-0.395192,-0.364662,3.584,-0.297633,-0.076243,3.84,-0.418105,0.298828,4.096,-0.32908,-0.422156,3.84,-0.205666,-0.137231,4.096,-0.283933,0.20938,4.096,-0.10169,-0.902748,3.584,-0.160391,-0.814697,3.584,-0.189741,-0.922314,3.584,-0.897745,-1.280239,5.632,-0.18288,0.281865,4.352,-0.18288,0.258106,4.352,-0.308116,0.217258,3.84,-0.255705,0.395455,3.84,-0.339838,0.421819,4.096,-0.451648,0.332371,4.096
239,nan,nan,nan,-0.287575,-0.804914,3.584,-0.307141,-0.79513,3.584,-0.483242,-0.570113,3.584,-0.493026,-0.452712,3.584,-0.248441,-0.814697,3.584,-0.356058,-0.61903,3.584,-0.316925,-0.501629,3.584,-0.371009,-0.401191,3.84,-0.395192,-0.364662,3.584,-0.287151,-0.076243,3.84,-0.406924,0.298828,4.096,-0.32908,-0.411673,3.84,-0.205666,-0.12605,4.096,-0.283933,0.20938,4.096,-0.10169,-0.892964,3.584,-0.160391,-0.814697,3.584,-0.179957,-0.912531,3.584,-0.897745,-1.280239,5.632,-0.18288,0.281865,4.352,-0.18288,0.258106,4.352,-0.328657,0.231742,4.096,-0.245222,0.384973,3.84,-0.328657,0.410638,4.096,-0.440467,0.32119,4.096
240,nan,nan,nan,-0.277791,-0.79513,3.584,-0.297358,-0.785347,3.584,-0.473459,-0.560329,3.584,-0.473459,-0.452712,3.584,-0.248441,-0.814697,3.584,-0.346275,-0.61903,3.584,-0.307141,-0.501629,3.584,-0.371009,-0.401191,3.84,-0.412937,-0.390709,3.84,-0.276669,-0.076243,3.84,-0.384562,0.287647,4.096,-0.318598,-0.411673,3.84,-0.194485,-0.12605,4.096,-0.283933,0.20938,4.096,-0.091907,-0.883181,3.584,-0.160391,-0.804914,3.584,-0.179957,-0.912531,3.584,-0.897745,-1.280239,5.632,-0.18288,0.293745,4.352,-0.18288,0.258106,4.352,-0.328657,0.231742,4.096,-0.239209,0.399457,4.096,-0.306295,0.399457,4.096,-0.418105,0.310009,4.096
241,nan,nan,nan,-0.268008,-0.785347,3.584,-0.297358,-0.775564,3.584,-0.473459,-0.550546,3.584,-0.453892,-0.442929,3.584,-0.238658,-0.814697,3.584,-0.336491,-0.61903,3.584,-0.318598,-0.53746,3.84,-0.360527,-0.401191,3.84,-0.412937,-0.390709,3.84,-0.266187,-0.076243,3.84,-0.3622,0.287647,4.096,-0.308116,-0.411673,3.84,-0.183304,-0.12605,4.096,-0.283933,0.20938,4.096,-0.082124,-0.883181,3.584,-0.150607,-0.804914,3.584,-0.170174,-0.902748,3.584,-0.897745,-1.280239,5.632,-0.172123,0.276466,4.096,-0.18288,0.269985,4.352,-0.328657,0.231742,4.096,-0.228028,0.388276,4.096,-0.295114,0.399457,4.096,-0.395743,0.310009,4.096
242,nan,nan,nan,-0.268008,-0.785347,3.584,-0.287575,-0.76578,3.584,-0.463675,-0.540763,3.584,-0.444109,-0.442929,3.584,-0.238658,-0.804914,3.584,-0.326708,-0.61903,3.584,-0.308116,-0.53746,3.84,-0.350044,-0.390709,3.84,-0.402455,-0.380227,3.84,-0.255705,-0.076243,3.84,-0.339838,0.287647,4.096,-0.297633,-0.401191,3.84,-0.183304,-0.114869,4.096,-0.283933,0.20938,4.096,-0.082124,-0.873398,3.584,-0.150607,-0.804914,3.584,-0.160391,-0.892964,3.584,-0.897745,-1.280239,5.632,nan,nan,nan,nan,nan,nan,-0.328657,0.231742,4.096,-0.205666,0.388276,4.096,-0.272752,0.388276,4.096,-0.373381,0.310009,4.096
243,-0.035747,-0.471132,2.048,-0.258224,-0.775564,3.584,-0.287575,-0.755997,3.584,-0.453892,-0.530979,3.584,-0.434325,-0.442929,3.584,-0.228874,-0.79513,3.584,-0.326708,-0.61903,3.584,-0.287151,-0.53746,3.84,-0.350044,-0.390709,3.84,-0.391973,-0.380227,3.84,-0.245222,-0.076243,3.84,-0.337318,0.293745,4.352,-0.297633,-0.401191,3.84,-0.172123,-0.114869,4.096,-0.295114,0.20938,4.096,-0.07234,-0.863614,3.584,-0.140824,-0.804914,3.584,-0.160391,-0.883181,3.584,-0.897745,-1.280239,5.632,-0.183304,0.287647,4.096,nan,nan,nan,-0.328657,0.231742,4.096,-0.194485,0.377095,4.096,-0.25039,0.388276,4.096,-0.351019,0.298828,4.096
244,nan,nan,nan,-0.248441,-0.76578,3.584,-0.277791,-0.746214,3.584,-0.444109,-0.530979,3.584,-0.414759,-0.442929,3.584,-0.219091,-0.79513,3.584,-0.316925,-0.609246,3.584,-0.276669,-0.53746,3.84,-0.339562,-0.390709,3.84,-0.391973,-0.380227,3.84,-0.23474,-0.076243,3.84,-0.295114,0.287647,4.096,-0.287151,-0.401191,3.84,-0.172123,-0.103688,4.096,-0.295114,0.20938,4.096,-0.062557,-0.853831,3.584,-0.13104,-0.804914,3.584,-0.13985,-0.811012,3.328,-0.897745,-1.280239,5.632,-0.194485,0.298828,4.096,-0.194485,0.265285,4.096,-0.339838,0.231742,4.096,nan,nan,nan,nan,nan,nan,-0.328657,0.298828,4.096
245,nan,nan,nan,-0.238658,-0.76578,3.584,-0.277791,-0.746214,3.584,-0.444109,-0.521196,3.584,-0.414759,-0.433145,3.584,-0.209308,-0.785347,3.584,-0.307141,-0.609246,3.584,-0.266187,-0.53746,3.84,-0.32908,-0.380227,3.84,-0.381491,-0.380227,3.84,-0.224258,-0.065761,3.84,-0.283933,0.287647,4.096,-0.276669,-0.390709,3.84,-0.160942,-0.103688,4.096,-0.295114,0.20938,4.096,-0.062557,-0.844047,3.584,-0.121257,-0.804914,3.584,-0.150607,-0.863614,3.584,-0.897745,-1.280239,5.632,-0.205666,0.298828,4.096,-0.194485,0.276466,4.096,-0.339838,0.231742,4.096,nan,nan,nan,-0.228028,0.377095,4.096,-0.306295,0.310009,4.096
246,nan,nan,nan,-0.238658,-0.755997,3.584,-0.268008,-0.73643,3.584,-0.444109,-0.521196,3.584,-0.404975,-0.433145,3.584,-0.199524,-0.785347,3.584,-0.297358,-0.609246,3.584,-0.255705,-0.526978,3.84,-0.318598,-0.380227,3.84,-0.371009,-0.369745,3.84,-0.213776,-0.065761,3.84,-0.261571,0.287647,4.096,-0.266187,-0.390709,3.84,-0.160942,-0.092507,4.096,-0.306295,0.20938,4.096,-0.062557,-0.834264,3.584,-0.10169,-0.804914,3.584,-0.140824,-0.863614,3.584,-0.897745,-1.280239,5.632,-0.216847,0.310009,4.096,-0.205666,0.276466,4.096,-0.339838,0.231742,4.096,-0.149761,0.377095,4.096,nan,nan,nan,-0.295114,0.310009,4.096
247,nan,nan,nan,-0.228874,-0.746214,3.584,-0.268008,-0.73643,3.584,-0.434325,-0.511413,3.584,-0.42342,-0.464084,3.84,-0.189741,-0.775564,3.584,-0.287575,-0.609246,3.584,-0.245222,-0.526978,3.84,-0.318598,-0.380227,3.84,-0.360527,-0.369745,3.84,-0.203294,-0.065761,3.84,-0.25039,0.287647,4.096,-0.255705,-0.390709,3.84,-0.160942,-0.092507,4.096,-0.306295,0.220561,4.096,-0.052773,-0.824481,3.584,-0.091907,-0.804914,3.584,-0.130765,-0.792843,3.328,-0.897745,-1.280239,5.632,-0.216847,0.310009,4.096,-0.216847,0.287647,4.096,-0.351019,0.231742,4.096,-0.149761,0.377095,4.096,nan,nan,nan,-0.283933,0.310009,4.096
248,-0.04299,-0.79513,3.584,-0.219091,-0.746214,3.584,-0.268008,-0.726647,3.584,-0.434325,-0.511413,3.584,-0.395192,-0.433145,3.584,-0.179957,-0.775564,3.584,-0.277791,-0.599463,3.584,-0.224258,-0.526978,3.84,-0.308116,-0.380227,3.84,-0.350044,-0.369745,3.84,-0.203294,-0.065761,3.84,-0.239209,0.287647,4.096,-0.245222,-0.390709,3.84,-0.149761,-0.092507,4.096,-0.306295,0.220561,4.096,-0.052773,-0.824481,3.584,-0.076258,-0.756505,3.328,-0.12168,-0.792843,3.328,-0.897745,-1.280239,5.632,-0.228028,0.32119,4.096,-0.216847,0.287647,4.096,-0.351019,0.231742,4.096,-0.13858,0.377095,4.096,nan,nan,nan,-0.272752,0.310009,4.096
249,-0.04299,-0.79513,3.584,-0.219091,-0.746214,3.584,-0.268008,-0.726647,3.584,-0.434325,-0.511413,3.584,-0.385408,-0.433145,3.584,-0.170174,-0.76578,3.584,-0.258224,-0.599463,3.584,-0.203294,-0.516495,3.84,-0.297633,-0.380227,3.84,-0.350044,-0.369745,3.84,-0.192811,-0.065761,3.84,-0.228028,0.287647,4.096,-0.23474,-0.380227,3.84,-0.13858,-0.092507,4.096,-0.306295,0.220561,4.096,-0.049004,-0.765589,3.328,-0.07234,-0.814697,3.584,-0.12168,-0.792843,3.328,-0.897745,-1.280239,5.632,-0.228028,0.32119,4.096,-0.216847,0.287647,4.096,-0.351019,0.231742,4.096,-0.13858,0.377095,4.096,-0.194485,0.377095,4.096,nan,nan,nan
250,-0.04299,-0.79513,3.584,-0.209308,-0.746214,3.584,-0.268008,-0.726647,3.584,-0.434325,-0.511413,3.584,-0.412937,-0.453602,3.84,-0.160391,-0.76578,3.584,-0.238658,-0.599463,3.584,-0.192811,-0.516495,3.84,-0.287151,-0.380227,3.84,-0.339562,-0.369745,3.84,-0.182329,-0.065761,3.84,-0.228028,0.287647,4.096,-0.224258,-0.380227,3.84,-0.13858,-0.081326,4.096,-0.306295,0.220561,4.096,-0.049004,-0.765589,3.328,-0.058088,-0.756505,3.328,-0.12168,-0.792843,3.328,-0.897745,-1.280239,5.632,-0.228028,0.32119,4.096,-0.216847,0.287647,4.096,-0.351019,0.231742,4.096,-0.13858,0.377095,4.096,nan,nan,nan,-0.261571,0.310009,4.096
251,-0.04299,-0.79513,3.584,-0.209308,-0.746214,3.584,-0.268008,-0.726647,3.584,-0.424542,-0.511413,3.584,-0.385408,-0.413579,3.584,-0.150607,-0.76578,3.584,-0.219091,-0.599463,3.584,-0.171847,-0.506013,3.84,-0.276669,-0.380227,3.84,-0.32908,-0.369745,3.84,-0.182329,-0.065761,3.84,-0.228028,0.287647,4.096,-0.203294,-0.380227,3.84,-0.127399,-0.081326,4.096,-0.295114,0.20938,4.096,-0.049004,-0.765589,3.328,-0.049004,-0.765589,3.328,-0.12168,-0.792843,3.328,-0.897745,-1.280239,5.632,-0.216847,0.32119,4.096,-0.216847,0.287647,4.096,-0.339838,0.231742,4.096,-0.13858,0.377095,4.096,-0.194485,0.377095,4.096,-0.25039,0.310009,4.096
252,-0.039919,-0.738335,3.328,-0.199524,-0.755997,3.584,-0.268008,-0.73643,3.584,-0.424542,-0.511413,3.584,-0.385408,-0.413579,3.584,-0.140824,-0.775564,3.584,-0.199524,-0.599463,3.584,-0.150883,-0.506013,3.84,-0.255705,-0.380227,3.84,-0.318598,-0.369745,3.84,-0.171847,-0.065761,3.84,-0.216847,0.287647,4.096,-0.192811,-0.380227,3.84,-0.116218,-0.092507,4.096,-0.283933,0.20938,4.096,-0.049004,-0.765589,3.328,-0.039919,-0.765589,3.328,-0.12168,-0.801927,3.328,-0.897745,-1.280239,5.632,-0.216847,0.32119,4.096,-0.205666,0.287647,4.096,-0.339838,0.220561,4.096,-0.13858,0.377095,4.096,nan,nan,nan,-0.25039,0.310009,4.096
253,-0.039919,-0.74742,3.328,-0.199524,-0.755997,3.584,-0.248864,-0.683828,3.328,-0.424542,-0.511413,3.584,-0.412937,-0.422156,3.84,-0.121257,-0.775564,3.584,-0.179957,-0.599463,3.584,nan,nan,nan,-0.245222,-0.380227,3.84,-0.308116,-0.369745,3.84,-0.171847,-0.065761,3.84,-0.216847,0.287647,4.096,-0.182329,-0.390709,3.84,-0.093856,-0.092507,4.096,-0.272752,0.198199,4.096,-0.049004,-0.774674,3.328,-0.039919,-0.774674,3.328,-0.12168,-0.801927,3.328,-0.897745,-1.280239,5.632,-0.205666,0.310009,4.096,-0.194485,0.287647,4.096,-0.328657,0.220561,4.096,-0.13858,0.377095,4.096,-0.182329,0.353527,3.84,nan,nan,nan
254,-0.039919,-0.74742,3.328,-0.189741,-0.755997,3.584,-0.248864,-0.692913,3.328,-0.424542,-0.511413,3.584,-0.412937,-0.411673,3.84,-0.111474,-0.775564,3.584,-0.160391,-0.599463,3.584,-0.108954,-0.506013,3.84,-0.23474,-0.380227,3.84,-0.297633,-0.369745,3.84,-0.171847,-0.065761,3.84,-0.216847,0.287647,4.096,-0.171847,-0.390709,3.84,-0.082675,-0.092507,4.096,-0.261571,0.187018,4.096,-0.049004,-0.783758,3.328,-0.030835,-0.783758,3.328,-0.12168,-0.811012,3.328,-0.897745,-1.280239,5.632,-0.194485,0.310009,4.096,-0.183304,0.276466,4.096,-0.317476,0.20938,4.096,-0.13858,0.377095,4.096,-0.182329,0.353527,3.84,-0.239209,0.298828,4.096
255,-0.039919,-0.756505,3.328,-0.189741,-0.76578,3.584,-0.248864,-0.692913,3.328,-0.414759,-0.511413,3.584,-0.42342,-0.401191,3.84,-0.10169,-0.785347,3.584,-0.140824,-0.599463,3.584,nan,nan,nan,-0.224258,-0.380227,3.84,-0.287151,-0.369745,3.84,-0.161365,-0.065761,3.84,-0.205666,0.287647,4.096,-0.161365,-0.390709,3.84,-0.071494,-0.103688,4.096,-0.239209,0.175837,4.096,-0.049004,-0.783758,3.328,-0.030835,-0.792843,3.328,-0.12168,-0.811012,3.328,-0.897745,-1.280239,5.632,-0.172123,0.298828,4.096,-0.171,0.281865,4.352,-0.295114,0.198199,4.096,-0.13858,0.377095,4.096,-0.182329,0.353527,3.84,-0.239209,0.298828,4.096
256,nan,nan,nan,-0.179957,-0.775564,3.584,-0.248864,-0.701997,3.328,-0.414759,-0.511413,3.584,-0.42342,-0.380227,3.84,-0.091907,-0.785347,3.584,-0.121257,-0.609246,3.584,-0.052773,-0.462496,3.584,-0.213776,-0.380227,3.84,-0.276669,-0.369745,3.84,-0.161365,-0.055279,3.84,-0.205666,0.287647,4.096,-0.140401,-0.390709,3.84,-0.049132,-0.103688,4.096,-0.216847,0.175837,4.096,-0.049004,-0.792843,3.328,-0.030835,-0.801927,3.328,-0.12168,-0.820097,3.328,-0.897745,-1.280239,5.632,-0.13858,0.287647,4.096,-0.147241,0.269985,4.352,-0.272752,0.187018,4.096,-0.13858,0.365914,4.096,nan,nan,nan,-0.228028,0.298828,4.096
257,nan,nan,nan,-0.170174,-0.775564,3.584,-0.248864,-0.701997,3.328,-0.414759,-0.511413,3.584,-0.42342,-0.369745,3.84,-0.082124,-0.79513,3.584,-0.10169,-0.609246,3.584,-0.033207,-0.462496,3.584,-0.203294,-0.380227,3.84,-0.276669,-0.369745,3.84,-0.161365,-0.055279,3.84,-0.205666,0.287647,4.096,-0.129918,-0.390709,3.84,-0.02677,-0.114869,4.096,-0.194485,0.164656,4.096,-0.039919,-0.801927,3.328,nan,nan,nan,-0.12168,-0.829181,3.328,-0.897745,-1.280239,5.632,-0.111601,0.281865,4.352,-0.111601,0.258106,4.352,-0.25039,0.187018,4.096,-0.13858,0.365914,4.096,-0.194485,0.365914,4.096,-0.228028,0.310009,4.096
258,-0.030835,-0.783758,3.328,-0.170174,-0.785347,3.584,-0.248864,-0.701997,3.328,-0.404975,-0.511413,3.584,nan,nan,nan,-0.07234,-0.79513,3.584,-0.082124,-0.609246,3.584,-0.003857,-0.462496,3.584,-0.192811,-0.380227,3.84,-0.266187,-0.380227,3.84,-0.161365,-0.055279,3.84,-0.194485,0.287647,4.096,-0.119436,-0.390709,3.84,-0.004408,-0.12605,4.096,nan,nan,nan,-0.039919,-0.811012,3.328,-0.02175,-0.820097,3.328,-0.12168,-0.829181,3.328,-0.897745,-1.280239,5.632,-0.075962,0.269985,4.352,-0.075962,0.234346,4.352,-0.216847,0.175837,4.096,-0.13858,0.365914,4.096,-0.183304,0.365914,4.096,-0.216847,0.310009,4.096
259,nan,nan,nan,-0.160391,-0.785347,3.584,-0.23978,-0.701997,3.328,-0.404975,-0.511413,3.584,-0.412937,-0.327816,3.84,-0.052773,-0.79513,3.584,nan,nan,nan,0.025494,-0.462496,3.584,-0.182329,-0.380227,3.84,-0.255705,-0.380227,3.84,-0.150883,-0.055279,3.84,-0.194485,0.287647,4.096,-0.108954,-0.401191,3.84,0.006774,-0.12605,4.096,nan,nan,nan,-0.039919,-0.811012,3.328,nan,nan,nan,-0.12168,-0.838266,3.328,-0.897745,-1.280239,5.632,-0.028443,0.258106,4.352,-0.028443,0.222466,4.352,-0.183304,0.175837,4.096,-0.13858,0.365914,4.096,nan,nan,nan,-0.216847,0.310009,4.096
260,nan,nan,nan,-0.150607,-0.785347,3.584,-0.23978,-0.711082,3.328,-0.395192,-0.501629,3.584,-0.402455,-0.317334,3.84,nan,nan,nan,-0.035579,-0.663246,3.84,0.051498,-0.528566,4.096,-0.171847,-0.380227,3.84,-0.245222,-0.380227,3.84,-0.150883,-0.044797,3.84,-0.194485,0.287647,4.096,-0.098472,-0.401191,3.84,0.029136,-0.137231,4.096,nan,nan,nan,-0.039919,-0.820097,3.328,nan,nan,nan,-0.12168,-0.838266,3.328,-0.897745,-1.280239,5.632,0.019077,0.246226,4.352,0.019077,0.210586,4.352,-0.147241,0.174947,4.352,-0.13858,0.354733,4.096,nan,nan,nan,-0.216847,0.310009,4.096
261,nan,nan,nan,-0.140824,-0.785347,3.584,-0.230695,-0.711082,3.328,-0.385408,-0.501629,3.584,-0.391973,-0.306852,3.84,-0.033207,-0.804914,3.584,-0.004132,-0.663246,3.84,0.085041,-0.528566,4.096,-0.161365,-0.390709,3.84,-0.245222,-0.380227,3.84,-0.150883,-0.044797,3.84,-0.194485,0.298828,4.096,-0.077507,-0.401191,3.84,0.051498,-0.148412,4.096,-0.052202,0.139307,4.352,-0.030835,-0.829181,3.328,nan,nan,nan,-0.12168,-0.838266,3.328,-0.897745,-1.280239,5.632,0.078476,0.234346,4.352,0.066596,0.198707,4.352,nan,nan,nan,-0.13858,0.354733,4.096,nan,nan,nan,-0.216847,0.310009,4.096
262,nan,nan,nan,-0.13104,-0.785347,3.584,-0.230695,-0.711082,3.328,-0.375625,-0.491846,3.584,-0.381491,-0.296369,3.84,-0.01364,-0.804914,3.584,0.016832,-0.663246,3.84,0.118584,-0.528566,4.096,-0.150883,-0.390709,3.84,-0.23474,-0.369745,3.84,-0.150883,-0.034315,3.84,-0.194485,0.298828,4.096,-0.067025,-0.401191,3.84,0.07386,-0.159593,4.096,-0.004683,0.139307,4.352,-0.030835,-0.829181,3.328,-0.003581,-0.838266,3.328,-0.112596,-0.838266,3.328,-0.897745,-1.280239,5.632,0.125995,0.222466,4.352,nan,nan,nan,-0.052202,0.186827,4.352,-0.13858,0.354733,4.096,nan,nan,nan,-0.216847,0.310009,4.096
263,nan,nan,nan,-0.121257,-0.785347,3.584,-0.221611,-0.701997,3.328,-0.365842,-0.491846,3.584,-0.346275,-0.257045,3.584,-0.003857,-0.804914,3.584,0.048279,-0.663246,3.84,0.142619,-0.495531,3.84,-0.140401,-0.380227,3.84,-0.224258,-0.369745,3.84,-0.140401,-0.034315,3.84,-0.183304,0.298828,4.096,-0.056543,-0.401191,3.84,0.096222,-0.159593,4.096,0.042836,0.139307,4.352,-0.02175,-0.829181,3.328,nan,nan,nan,-0.103511,-0.838266,3.328,-0.897745,-1.280239,5.632,0.185394,0.210586,4.352,nan,nan,nan,-0.004683,0.186827,4.352,-0.13858,0.365914,4.096,nan,nan,nan,-0.216847,0.310009,4.096
264,nan,nan,nan,-0.111474,-0.785347,3.584,-0.212526,-0.701997,3.328,-0.356058,-0.482062,3.584,-0.326708,-0.257045,3.584,0.01571,-0.804914,3.584,0.069243,-0.663246,3.84,0.174065,-0.495531,3.84,-0.129918,-0.380227,3.84,-0.213776,-0.369745,3.84,-0.140401,-0.023832,3.84,-0.183304,0.298828,4.096,-0.046061,-0.401191,3.84,0.118584,-0.170774,4.096,0.090356,0.151187,4.352,-0.012666,-0.829181,3.328,nan,nan,nan,-0.094427,-0.838266,3.328,-0.897745,-1.280239,5.632,0.232913,0.210586,4.352,nan,nan,nan,0.042836,0.186827,4.352,-0.13858,0.365914,4.096,nan,nan,nan,-0.216847,0.310009,4.096
265,nan,nan,nan,-0.091907,-0.785347,3.584,-0.203442,-0.701997,3.328,-0.346275,-0.472279,3.584,-0.316925,-0.247261,3.584,0.025494,-0.79513,3.584,0.10069,-0.663246,3.84,0.205512,-0.506013,3.84,-0.119436,-0.380227,3.84,-0.203294,-0.369745,3.84,-0.129918,-0.023832,3.84,-0.183304,0.298828,4.096,-0.025096,-0.401191,3.84,0.140946,-0.170774,4.096,0.125995,0.151187,4.352,-0.003581,-0.829181,3.328,nan,nan,nan,-0.085342,-0.838266,3.328,-0.897745,-1.280239,5.632,0.280433,0.198707,4.352,nan,nan,nan,0.090356,0.198707,4.352,-0.13858,0.365914,4.096,nan,nan,nan,-0.216847,0.310009,4.096
