time,Nosex,Nosey,Neckx,Necky,RSholderx,RSholdery,RElbowx,RElbowy,RWristx,RWristy,LSholderx,LSholdery,LElbowx,LElbowy,LWristx,LWristy,MidHipx,MidHipy,RHipx,RHipy,RKneex,RKneey,RAnklex,RAnkley,LHipx,LHipy,LKneex,LKneey,LAnklex,LAnkley,REyex,REyey,LEyex,LEyey,REarx,REary,LEarx,LEary,LBigToex,LBigToey,LSmallToex,LSmallToey,LHeelx,LHeely,RBigToex,RBigToey,RSmallToex,RSmallToey,RHeelx,RHeely,,,,,,,,,,,,,,,,,,,,,,,,,
289,nan,nan,nan,0.001208,-0.0028,0.014,0.000558,-0.002838,0.014,0.000107,-0.00214,0.015,0.000025,-0.001199,0.015,0.001949,-0.003,0.015,0.002727,-0.002509,0.015,0.003505,-0.002018,0.015,0.000803,-0.001526,0.015,0.000434,-0.001526,0.015,0.00023,-0.000257,0.015,0.00007,0.001036,0.016,0.001171,-0.001526,0.015,0.001686,-0.000361,0.016,0.001235,0.000776,0.017,0.001552,-0.003182,0.014,nan,nan,nan,0.00117,-0.003259,0.014,-0.003567,-0.005001,0.022,0.001792,0.001008,0.017,0.001792,0.000915,0.017,nan,nan,nan,0.000201,0.001386,0.016,nan,nan,nan,0.00007,0.001167,0.016
290,0.001666,-0.003068,0.014,0.001208,-0.0028,0.014,0.000596,-0.002838,0.014,0.000107,-0.00214,0.015,0.000066,-0.001199,0.015,0.001819,-0.0028,0.014,0.002768,-0.002509,0.015,0.003546,-0.002018,0.015,0.000844,-0.001526,0.015,0.000475,-0.001526,0.015,0.000311,-0.000257,0.015,0.000201,0.001036,0.016,0.001212,-0.001526,0.015,0.00173,-0.000361,0.016,0.001281,0.00073,0.017,0.001441,-0.002955,0.013,nan,nan,nan,0.001208,-0.003221,0.014,-0.003447,-0.005001,0.022,0.001792,0.001008,0.017,0.001792,0.000915,0.017,nan,nan,nan,0.000332,0.001342,0.016,nan,nan,nan,0.000201,0.001124,0.016
291,0.001666,-0.00303,0.014,0.001246,-0.0028,0.014,0.000635,-0.0028,0.014,0.000148,-0.00214,0.015,0.000066,-0.001199,0.015,0.001858,-0.0028,0.014,0.002809,-0.002468,0.015,0.003587,-0.002018,0.015,0.000885,-0.001526,0.015,0.000516,-0.001526,0.015,0.000352,-0.000216,0.015,0.000332,0.001036,0.016,0.001253,-0.001526,0.015,0.00173,-0.000361,0.016,0.001281,0.00073,0.017,0.00159,-0.003144,0.014,nan,nan,nan,0.001246,-0.003221,0.014,-0.003267,-0.005001,0.022,0.001745,0.001008,0.017,0.001792,0.000915,0.017,0.001095,0.000823,0.017,0.000463,0.001342,0.016,nan,nan,nan,0.000332,0.001124,0.016
292,0.001705,-0.00303,0.014,0.001246,-0.0028,0.014,0.000635,-0.0028,0.014,0.000189,-0.00214,0.015,0.000107,-0.001199,0.015,0.001896,-0.0028,0.014,0.002809,-0.002468,0.015,0.003587,-0.002018,0.015,0.000885,-0.001526,0.015,0.000516,-0.001526,0.015,0.000393,-0.000216,0.015,0.000463,0.001036,0.016,0.001253,-0.001526,0.015,0.00173,-0.000361,0.016,0.001281,0.00073,0.017,0.001476,-0.00292,0.013,nan,nan,nan,0.001246,-0.003221,0.014,-0.003026,-0.005001,0.022,0.001745,0.001008,0.017,0.001745,0.000915,0.017,0.001095,0.000776,0.017,nan,nan,nan,0.000332,0.001298,0.016,0.000507,0.001124,0.016
293,0.001705,-0.002991,0.014,0.001284,-0.0028,0.014,0.000673,-0.0028,0.014,0.000189,-0.00214,0.015,0.000148,-0.001199,0.015,0.001896,-0.0028,0.014,0.00285,-0.002468,0.015,0.003587,-0.002018,0.015,0.000926,-0.001526,0.015,0.000557,-0.001526,0.015,0.000434,-0.000175,0.015,0.000594,0.001036,0.016,0.001294,-0.001526,0.015,0.001773,-0.000361,0.016,0.001281,0.000683,0.017,0.001512,-0.00292,0.013,0.001819,-0.003144,0.014,0.001246,-0.003221,0.014,-0.002726,-0.005001,0.022,0.001699,0.001008,0.017,0.001745,0.000915,0.017,0.001095,0.000776,0.017,0.000682,0.001298,0.016,0.00042,0.001298,0.016,0.000594,0.001167,0.016
294,0.001705,-0.002953,0.014,0.001284,-0.0028,0.014,0.000673,-0.0028,0.014,0.000189,-0.002099,0.015,0.000148,-0.001199,0.015,0.001934,-0.0028,0.014,0.00285,-0.002468,0.015,0.003628,-0.002018,0.015,0.000926,-0.001526,0.015,0.000557,-0.001485,0.015,0.000475,-0.000175,0.015,0.000682,0.00108,0.016,0.001294,-0.001485,0.015,0.001773,-0.000318,0.016,0.001327,0.000683,0.017,0.001512,-0.002884,0.013,0.001819,-0.003106,0.014,0.001284,-0.003182,0.014,-0.002306,-0.005001,0.022,0.001652,0.001008,0.017,nan,nan,nan,0.001095,0.000776,0.017,nan,nan,nan,nan,nan,nan,0.000725,0.001167,0.016
295,0.001705,-0.002953,0.014,0.001284,-0.0028,0.014,0.000673,-0.0028,0.014,0.00023,-0.002099,0.015,0.000148,-0.001158,0.015,0.001934,-0.0028,0.014,0.00285,-0.002468,0.015,0.003628,-0.002018,0.015,0.000967,-0.001485,0.015,0.000557,-0.001485,0.015,0.000516,-0.000134,0.015,0.000769,0.00108,0.016,0.001335,-0.001485,0.015,0.001773,-0.000318,0.016,0.001327,0.000637,0.017,0.001512,-0.002884,0.013,0.001819,-0.003106,0.014,0.001284,-0.003182,0.014,nan,nan,nan,0.001652,0.001008,0.017,0.001699,0.000915,0.017,0.001031,0.000731,0.016,0.000856,0.001298,0.016,nan,nan,nan,0.000769,0.001167,0.016
296,nan,nan,nan,0.001284,-0.0028,0.014,0.000673,-0.0028,0.014,0.00023,-0.002059,0.015,0.000189,-0.001158,0.015,0.001934,-0.0028,0.014,0.00285,-0.002468,0.015,0.003628,-0.002018,0.015,0.000967,-0.001485,0.015,0.000598,-0.001485,0.015,0.000557,-0.000134,0.015,0.000813,0.00108,0.016,0.001335,-0.001485,0.015,0.001817,-0.000318,0.016,0.001327,0.000637,0.017,0.001476,-0.002884,0.013,0.001819,-0.003106,0.014,0.001246,-0.003182,0.014,nan,nan,nan,0.001606,0.001008,0.017,nan,nan,nan,0.001031,0.000687,0.016,0.000944,0.001298,0.016,nan,nan,nan,0.000856,0.001167,0.016
297,0.001705,-0.002915,0.014,0.001284,-0.0028,0.014,0.000673,-0.0028,0.014,0.00023,-0.002059,0.015,0.000189,-0.001158,0.015,0.001934,-0.0028,0.014,0.00285,-0.002509,0.015,0.003628,-0.002018,0.015,0.000967,-0.001485,0.015,0.000598,-0.001485,0.015,0.000598,-0.000093,0.015,0.0009,0.00108,0.016,0.001335,-0.001485,0.015,0.001817,-0.000318,0.016,0.001327,0.000637,0.017,0.001476,-0.002849,0.013,nan,nan,nan,0.001246,-0.003182,0.014,-0.000539,-0.004774,0.021,0.001606,0.001055,0.017,nan,nan,nan,0.001031,0.000687,0.016,0.000987,0.001298,0.016,0.000725,0.001298,0.016,0.0009,0.001167,0.016
298,0.001666,-0.002877,0.014,0.001284,-0.0028,0.014,0.000673,-0.0028,0.014,0.00023,-0.002018,0.015,0.000189,-0.001158,0.015,0.001934,-0.0028,0.014,0.00285,-0.002509,0.015,0.003587,-0.002018,0.015,0.000967,-0.001485,0.015,0.000598,-0.001485,0.015,0.000598,-0.000052,0.015,0.0009,0.00108,0.016,0.001335,-0.001485,0.015,0.001817,-0.000318,0.016,0.001327,0.000591,0.017,0.001476,-0.002849,0.013,0.001781,-0.003068,0.014,0.001157,-0.002955,0.013,nan,nan,nan,0.001606,0.001055,0.017,nan,nan,nan,0.001031,0.000687,0.016,0.000987,0.001298,0.016,0.000725,0.001298,0.016,0.000944,0.001167,0.016
299,0.001666,-0.002877,0.014,0.001284,-0.0028,0.014,0.000673,-0.0028,0.014,0.00023,-0.002018,0.015,0.000189,-0.001158,0.015,0.001934,-0.0028,0.014,0.00285,-0.002509,0.015,0.003587,-0.002018,0.015,0.000967,-0.001485,0.015,0.000598,-0.001444,0.015,0.000639,-0.000052,0.015,0.000944,0.001124,0.016,0.001335,-0.001485,0.015,0.001817,-0.000274,0.016,0.001327,0.000591,0.017,0.001441,-0.002849,0.013,0.001781,-0.003068,0.014,0.001157,-0.002955,0.013,nan,nan,nan,0.001559,0.001055,0.017,nan,nan,nan,0.001031,0.000687,0.016,0.001031,0.001298,0.016,0.000769,0.001298,0.016,0.000987,0.001167,0.016
300,0.001628,-0.002877,0.014,0.001284,-0.0028,0.014,0.000673,-0.002762,0.014,0.00023,-0.001977,0.015,0.000189,-0.001117,0.015,0.001934,-0.0028,0.014,0.00285,-0.00255,0.015,0.003587,-0.002018,0.015,0.000967,-0.001485,0.015,0.000598,-0.001444,0.015,0.000639,-0.000052,0.015,0.000987,0.001124,0.016,nan,nan,nan,0.001817,-0.000274,0.016,0.001327,0.000591,0.017,0.001441,-0.002849,0.013,0.001743,-0.003068,0.014,0.001122,-0.002955,0.013,nan,nan,nan,0.001559,0.001055,0.017,nan,nan,nan,0.001031,0.000643,0.016,0.001031,0.001298,0.016,0.000769,0.001298,0.016,0.000987,0.001167,0.016
301,0.001628,-0.002915,0.014,0.001246,-0.0028,0.014,0.000635,-0.002762,0.014,0.00023,-0.001977,0.015,0.000189,-0.001117,0.015,0.001934,-0.0028,0.014,0.00285,-0.00255,0.015,0.003587,-0.002018,0.015,0.000967,-0.001485,0.015,0.000598,-0.001444,0.015,0.000639,-0.000011,0.015,0.000987,0.001124,0.016,0.001335,-0.001485,0.015,0.001817,-0.000274,0.016,0.001327,0.000544,0.017,0.001405,-0.002849,0.013,0.001583,-0.002849,0.013,0.001122,-0.002955,0.013,0.001051,-0.002955,0.013,0.001559,0.001055,0.017,nan,nan,nan,0.001031,0.000643,0.016,0.001031,0.001298,0.016,0.000769,0.001298,0.016,0.000987,0.001211,0.016
302,0.001476,-0.002707,0.013,0.001246,-0.0028,0.014,0.000635,-0.0028,0.014,0.00023,-0.001977,0.015,0.000189,-0.001117,0.015,0.001934,-0.0028,0.014,0.00285,-0.00255,0.015,0.003587,-0.002059,0.015,0.000967,-0.001485,0.015,0.000598,-0.001444,0.015,0.000639,-0.000011,0.015,nan,nan,nan,0.001246,-0.001386,0.014,0.001861,-0.000274,0.016,0.001327,0.000544,0.017,0.00137,-0.002849,0.013,0.001705,-0.003068,0.014,0.001122,-0.002955,0.013,0.001299,-0.002955,0.013,0.001559,0.001055,0.017,nan,nan,nan,0.001075,0.000643,0.016,0.001031,0.001298,0.016,nan,nan,nan,0.000987,0.001211,0.016
303,0.00159,-0.002915,0.014,0.001246,-0.0028,0.014,0.000635,-0.0028,0.014,0.00023,-0.001977,0.015,0.000189,-0.001117,0.015,0.001896,-0.0028,0.014,0.002809,-0.002591,0.015,0.003587,-0.002059,0.015,0.001008,-0.001485,0.015,0.000598,-0.001444,0.015,0.000639,-0.000011,0.015,0.000987,0.001124,0.016,0.001376,-0.001485,0.015,0.001861,-0.000274,0.016,0.001327,0.000544,0.017,0.00137,-0.002849,0.013,0.001547,-0.002884,0.013,0.001086,-0.002991,0.013,0.001476,-0.002991,0.013,0.001606,0.001055,0.017,0.001652,0.000915,0.017,0.001075,0.000643,0.016,0.001031,0.001298,0.016,0.000769,0.001298,0.016,0.000987,0.001211,0.016
304,0.00159,-0.002953,0.014,0.001246,-0.0028,0.014,0.000596,-0.0028,0.014,0.00023,-0.001977,0.015,0.000189,-0.001117,0.015,0.001896,-0.0028,0.014,0.002809,-0.002591,0.015,0.003587,-0.002059,0.015,0.001008,-0.001485,0.015,0.000598,-0.001444,0.015,0.000639,-0.000011,0.015,0.000987,0.001124,0.016,0.001376,-0.001485,0.015,0.001861,-0.000274,0.016,0.001374,0.000591,0.017,0.001335,-0.002884,0.013,0.001512,-0.002884,0.013,0.001086,-0.002991,0.013,nan,nan,nan,0.001652,0.001055,0.017,nan,nan,nan,0.001118,0.000643,0.016,0.001031,0.001298,0.016,0.000769,0.001298,0.016,0.000987,0.001211,0.016
305,0.001441,-0.002742,0.013,0.001246,-0.0028,0.014,0.000596,-0.0028,0.014,0.00023,-0.001977,0.015,0.000189,-0.001117,0.015,0.001896,-0.002838,0.014,0.002809,-0.002591,0.015,0.003587,-0.002059,0.015,0.001008,-0.001485,0.015,0.000598,-0.001444,0.015,0.00068,-0.000011,0.015,0.000987,0.001124,0.016,0.001376,-0.001485,0.015,0.001745,-0.000298,0.015,0.00142,0.000591,0.017,0.001335,-0.002884,0.013,0.001512,-0.002884,0.013,0.001086,-0.003026,0.013,nan,nan,nan,0.001699,0.001101,0.017,0.001745,0.000915,0.017,0.001235,0.000683,0.017,0.001031,0.001342,0.016,0.000769,0.001298,0.016,0.000987,0.001211,0.016
306,0.001441,-0.002778,0.013,0.001246,-0.0028,0.014,0.000596,-0.0028,0.014,0.00023,-0.001977,0.015,0.00023,-0.001117,0.015,0.001896,-0.002838,0.014,0.002809,-0.002591,0.015,0.003587,-0.002059,0.015,0.001008,-0.001485,0.015,0.000639,-0.001444,0.015,0.000639,-0.000011,0.015,0.000987,0.001124,0.016,0.001376,-0.001485,0.015,0.001785,-0.000298,0.015,0.00142,0.000637,0.017,0.001299,-0.002884,0.013,0.001512,-0.002884,0.013,0.001051,-0.003026,0.013,nan,nan,nan,0.001745,0.001101,0.017,0.001792,0.000962,0.017,0.001235,0.00073,0.017,0.001031,0.001342,0.016,0.000769,0.001298,0.016,0.000987,0.001211,0.016
307,0.001441,-0.002778,0.013,0.001246,-0.0028,0.014,0.000558,-0.0028,0.014,0.00023,-0.001977,0.015,0.00023,-0.001117,0.015,0.001896,-0.002838,0.014,0.002809,-0.002591,0.015,0.003587,-0.002059,0.015,0.001008,-0.001485,0.015,0.000639,-0.001444,0.015,0.000639,-0.000011,0.015,0.000987,0.001124,0.016,0.001417,-0.001485,0.015,0.001785,-0.000298,0.015,nan,nan,nan,0.001299,-0.00292,0.013,0.001512,-0.00292,0.013,0.001051,-0.003062,0.013,nan,nan,nan,0.001792,0.001147,0.017,0.001838,0.001008,0.017,0.001249,0.000731,0.016,0.001031,0.001342,0.016,0.000725,0.001298,0.016,0.000987,0.001211,0.016
308,0.001441,-0.002778,0.013,0.001246,-0.0028,0.014,0.000558,-0.0028,0.014,0.00023,-0.001977,0.015,0.00023,-0.001117,0.015,0.001896,-0.002838,0.014,0.002622,-0.002418,0.014,0.003587,-0.002059,0.015,0.001048,-0.001485,0.015,0.000639,-0.001444,0.015,0.000639,-0.000011,0.015,nan,nan,nan,0.001417,-0.001485,0.015,0.001826,-0.000298,0.015,0.001559,0.00073,0.017,0.001299,-0.00292,0.013,0.001476,-0.00292,0.013,0.001051,-0.003062,0.013,nan,nan,nan,0.00173,0.001124,0.016,0.001931,0.001008,0.017,0.001374,0.000823,0.017,0.000987,0.001386,0.016,0.000725,0.001342,0.016,0.000987,0.001211,0.016
309,0.001441,-0.002813,0.013,0.001246,-0.0028,0.014,0.000558,-0.0028,0.014,0.00023,-0.001977,0.015,0.00023,-0.001117,0.015,0.001896,-0.002838,0.014,0.002622,-0.002456,0.014,0.003587,-0.002059,0.015,0.001048,-0.001485,0.015,0.000639,-0.001444,0.015,0.000639,-0.000011,0.015,0.000987,0.001124,0.016,0.001458,-0.001485,0.015,0.001826,-0.000298,0.015,0.001606,0.000776,0.017,0.001264,-0.00292,0.013,0.001476,-0.00292,0.013,0.001051,-0.003062,0.013,nan,nan,nan,0.001817,0.001167,0.016,nan,nan,nan,0.001337,0.000818,0.016,0.000987,0.001386,0.016,nan,nan,nan,0.000987,0.001211,0.016
310,0.001441,-0.002813,0.013,0.001246,-0.0028,0.014,0.000558,-0.0028,0.014,0.00023,-0.001977,0.015,0.00023,-0.001117,0.015,0.001896,-0.002838,0.014,0.002622,-0.002456,0.014,0.003587,-0.002059,0.015,0.001089,-0.001485,0.015,0.000639,-0.001444,0.015,0.000639,-0.000011,0.015,0.000987,0.001124,0.016,0.001458,-0.001485,0.015,0.001867,-0.000298,0.015,0.001555,0.000774,0.016,0.001264,-0.00292,0.013,0.001476,-0.00292,0.013,0.001051,-0.003097,0.013,nan,nan,nan,0.001861,0.001211,0.016,0.00207,0.001147,0.017,0.001424,0.000862,0.016,0.000987,0.001386,0.016,nan,nan,nan,0.000987,0.001211,0.016
311,0.001441,-0.002813,0.013,0.001246,-0.0028,0.014,0.000558,-0.0028,0.014,0.000214,-0.001807,0.014,0.00023,-0.001117,0.015,0.001896,-0.002838,0.014,0.002622,-0.002456,0.014,0.003587,-0.002059,0.015,0.001089,-0.001444,0.015,0.00068,-0.001444,0.015,0.000639,-0.000011,0.015,0.000987,0.001167,0.016,0.001499,-0.001485,0.015,0.001867,-0.000257,0.015,0.001642,0.000862,0.016,0.001264,-0.00292,0.013,0.001476,-0.00292,0.013,0.001051,-0.003097,0.013,nan,nan,nan,0.001948,0.001255,0.016,nan,nan,nan,0.001468,0.000949,0.016,0.000944,0.001429,0.016,0.000682,0.001342,0.016,0.001031,0.001211,0.016
312,0.001441,-0.002778,0.013,0.001246,-0.0028,0.014,0.000558,-0.0028,0.014,0.000214,-0.001807,0.014,0.00023,-0.001076,0.015,0.001896,-0.002838,0.014,0.002622,-0.002456,0.014,0.003587,-0.002059,0.015,0.001089,-0.001444,0.015,0.00068,-0.001444,0.015,0.000639,-0.000011,0.015,0.000987,0.001167,0.016,0.001499,-0.001485,0.015,0.001908,-0.000257,0.015,0.001686,0.000905,0.016,0.001264,-0.00292,0.013,0.001476,-0.00292,0.013,0.001051,-0.003097,0.013,nan,nan,nan,0.001992,0.001298,0.016,nan,nan,nan,0.001511,0.000993,0.016,0.000944,0.001429,0.016,nan,nan,nan,0.001031,0.001211,0.016
313,0.001441,-0.002778,0.013,0.001246,-0.0028,0.014,0.000558,-0.002762,0.014,0.000214,-0.001807,0.014,0.00027,-0.001076,0.015,0.001934,-0.002838,0.014,0.002622,-0.002456,0.014,0.003587,-0.002059,0.015,0.00113,-0.001444,0.015,0.00068,-0.001403,0.015,0.000639,-0.000011,0.015,0.000987,0.001167,0.016,0.00154,-0.001444,0.015,0.001908,-0.000257,0.015,0.00173,0.000993,0.016,0.001264,-0.00292,0.013,0.001476,-0.00292,0.013,0.001051,-0.003097,0.013,nan,nan,nan,0.002079,0.001386,0.016,0.002123,0.001255,0.016,0.001599,0.00108,0.016,0.000944,0.001429,0.016,nan,nan,nan,0.001031,0.001211,0.016
314,0.001441,-0.002778,0.013,0.001157,-0.0026,0.013,0.000596,-0.002762,0.014,0.000214,-0.001768,0.014,0.00027,-0.001076,0.015,0.001934,-0.0028,0.014,0.00266,-0.002456,0.014,0.003587,-0.002059,0.015,0.00113,-0.001444,0.015,0.000721,-0.001403,0.015,0.000639,-0.000011,0.015,0.000987,0.001167,0.016,0.00154,-0.001444,0.015,0.001949,-0.000216,0.015,0.001773,0.001036,0.016,0.001264,-0.00292,0.013,0.001476,-0.002884,0.013,0.001086,-0.003062,0.013,nan,nan,nan,0.00199,0.00134,0.015,0.002167,0.001342,0.016,0.001642,0.001167,0.016,0.0009,0.001473,0.016,nan,nan,nan,0.001031,0.001211,0.016
315,0.001441,-0.002742,0.013,0.001157,-0.0026,0.013,0.000596,-0.002762,0.014,0.000214,-0.001768,0.014,0.00027,-0.001035,0.015,0.001934,-0.0028,0.014,0.00266,-0.002456,0.014,0.003587,-0.002059,0.015,0.001171,-0.001403,0.015,0.000721,-0.001403,0.015,0.000639,0.00003,0.015,0.000987,0.001167,0.016,0.001581,-0.001444,0.015,0.001949,-0.000175,0.015,0.001704,0.001053,0.015,0.001264,-0.002884,0.013,0.001476,-0.002884,0.013,0.001086,-0.003062,0.013,nan,nan,nan,nan,nan,nan,0.00221,0.001386,0.016,0.001581,0.001135,0.015,0.0009,0.001473,0.016,nan,nan,nan,0.001031,0.001211,0.016
316,0.001441,-0.002707,0.013,0.001157,-0.0026,0.013,0.000596,-0.002762,0.014,0.000214,-0.00173,0.014,0.00027,-0.000994,0.015,0.001934,-0.0028,0.014,0.00266,-0.002456,0.014,0.003587,-0.002059,0.015,0.001171,-0.001403,0.015,0.000721,-0.001362,0.015,0.000639,0.00003,0.015,0.000987,0.001167,0.016,0.001581,-0.001403,0.015,0.00199,-0.000175,0.015,0.001745,0.001094,0.015,0.001299,-0.002884,0.013,0.001476,-0.002884,0.013,0.001086,-0.003062,0.013,nan,nan,nan,0.00221,0.001517,0.016,0.002254,0.001429,0.016,0.001622,0.001217,0.015,0.0009,0.001473,0.016,nan,nan,nan,0.001031,0.001211,0.016
317,0.001441,-0.002707,0.013,0.001193,-0.002565,0.013,0.000589,-0.002529,0.013,0.000214,-0.00173,0.014,0.00027,-0.000994,0.015,0.001934,-0.0028,0.014,0.00266,-0.002456,0.014,0.003587,-0.002059,0.015,0.001212,-0.001362,0.015,0.000762,-0.001362,0.015,0.000639,0.00003,0.015,0.000987,0.001167,0.016,0.001622,-0.001403,0.015,0.00199,-0.000134,0.015,0.001745,0.001135,0.015,0.001299,-0.002884,0.013,0.001512,-0.002849,0.013,0.001086,-0.003026,0.013,nan,nan,nan,nan,nan,nan,0.002298,0.001473,0.016,0.001663,0.001258,0.015,0.000856,0.001473,0.016,nan,nan,nan,0.001031,0.001211,0.016
318,0.001441,-0.002671,0.013,0.001193,-0.002565,0.013,0.000635,-0.002724,0.014,0.000214,-0.00173,0.014,0.00027,-0.000953,0.015,0.001972,-0.0028,0.014,0.00266,-0.002418,0.014,0.003587,-0.002059,0.015,0.001212,-0.001362,0.015,0.000762,-0.001321,0.015,0.000639,0.00003,0.015,0.000987,0.001167,0.016,0.001622,-0.001403,0.015,0.00199,-0.000134,0.015,0.001785,0.001135,0.015,0.001299,-0.002849,0.013,0.001512,-0.002849,0.013,0.001086,-0.003026,0.013,nan,nan,nan,nan,nan,nan,0.002298,0.001517,0.016,0.001663,0.001258,0.015,0.000856,0.001473,0.016,nan,nan,nan,0.001031,0.001211,0.016
319,0.001441,-0.002671,0.013,0.001193,-0.002565,0.013,0.000625,-0.002529,0.013,0.000214,-0.001692,0.014,0.00027,-0.000912,0.015,0.001972,-0.0028,0.014,0.00266,-0.002418,0.014,0.003587,-0.002059,0.015,0.001212,-0.001321,0.015,0.000803,-0.001281,0.015,0.00068,0.000071,0.015,0.000987,0.001167,0.016,0.001663,-0.001362,0.015,0.002031,-0.000093,0.015,0.001785,0.001176,0.015,0.001299,-0.002849,0.013,0.001512,-0.002849,0.013,0.001122,-0.002991,0.013,nan,nan,nan,nan,nan,nan,0.002341,0.00156,0.016,0.001663,0.001299,0.015,0.000856,0.001473,0.016,nan,nan,nan,0.001031,0.001211,0.016
320,0.001441,-0.002636,0.013,0.001193,-0.002565,0.013,0.000625,-0.002529,0.013,0.000214,-0.001692,0.014,0.00027,-0.000912,0.015,0.001972,-0.002762,0.014,0.00266,-0.002418,0.014,0.003587,-0.002059,0.015,0.001253,-0.001321,0.015,0.000803,-0.001281,0.015,0.00068,0.000071,0.015,0.000987,0.001167,0.016,0.001663,-0.001321,0.015,0.001896,-0.000049,0.014,0.001785,0.001217,0.015,0.001335,-0.002849,0.013,0.001512,-0.002813,0.013,0.001122,-0.002991,0.013,nan,nan,nan,nan,nan,nan,0.002341,0.001604,0.016,0.001704,0.00134,0.015,0.000856,0.001473,0.016,nan,nan,nan,0.001031,0.001211,0.016
321,0.001476,-0.002636,0.013,0.001228,-0.002565,0.013,0.00066,-0.002494,0.013,0.000252,-0.001692,0.014,0.000311,-0.000871,0.015,0.00201,-0.002762,0.014,0.00266,-0.002418,0.014,0.003587,-0.002059,0.015,0.001253,-0.001281,0.015,0.000844,-0.00124,0.015,0.00068,0.000071,0.015,0.000987,0.001167,0.016,0.001663,-0.001321,0.015,0.002031,-0.000052,0.015,0.001785,0.001217,0.015,0.001335,-0.002849,0.013,0.001547,-0.002813,0.013,0.001122,-0.002991,0.013,nan,nan,nan,0.002113,0.001586,0.015,0.002341,0.001604,0.016,0.001704,0.00134,0.015,0.000856,0.001473,0.016,nan,nan,nan,0.001031,0.001211,0.016
322,0.001476,-0.002636,0.013,0.001228,-0.002565,0.013,0.00066,-0.002494,0.013,0.000252,-0.001692,0.014,0.000311,-0.000871,0.015,0.00201,-0.002762,0.014,0.00266,-0.002418,0.014,0.003587,-0.002059,0.015,0.001294,-0.001281,0.015,0.000844,-0.00124,0.015,0.00068,0.000071,0.015,0.000987,0.001167,0.016,0.001704,-0.001281,0.015,0.002072,-0.000011,0.015,0.001785,0.001217,0.015,0.00137,-0.002849,0.013,0.001547,-0.002813,0.013,0.001122,-0.002955,0.013,nan,nan,nan,nan,nan,nan,0.002341,0.001604,0.016,0.001817,0.001429,0.016,0.000856,0.001473,0.016,nan,nan,nan,0.001031,0.001211,0.016
323,0.001476,-0.002636,0.013,0.001264,-0.002565,0.013,0.000696,-0.002494,0.013,0.000252,-0.001654,0.014,0.000311,-0.00083,0.015,0.001902,-0.002565,0.013,0.002698,-0.002418,0.014,0.003587,-0.002059,0.015,0.001335,-0.00124,0.015,0.000885,-0.001199,0.015,0.000721,0.000071,0.015,0.000987,0.001167,0.016,0.001704,-0.001281,0.015,0.001934,-0.00001,0.014,0.001785,0.001217,0.015,0.00137,-0.002849,0.013,0.001583,-0.002813,0.013,0.001157,-0.002955,0.013,nan,nan,nan,nan,nan,nan,0.002341,0.001648,0.016,0.001704,0.00134,0.015,0.000856,0.001473,0.016,nan,nan,nan,0.001031,0.001211,0.016
324,0.001512,-0.002636,0.013,0.001264,-0.002565,0.013,0.000696,-0.002494,0.013,0.000291,-0.001654,0.014,0.000311,-0.00083,0.015,0.001902,-0.002565,0.013,0.002698,-0.002418,0.014,0.003587,-0.002059,0.015,0.001335,-0.00124,0.015,0.000864,-0.001119,0.014,0.000721,0.000071,0.015,0.000987,0.001124,0.016,0.001745,-0.00124,0.015,0.001934,-0.00001,0.014,0.001785,0.001217,0.015,0.001405,-0.002849,0.013,0.001618,-0.002813,0.013,0.001068,-0.002728,0.012,nan,nan,nan,0.002113,0.001586,0.015,0.002341,0.001648,0.016,nan,nan,nan,0.000856,0.001473,0.016,nan,nan,nan,0.001031,0.001167,0.016
325,0.001547,-0.002636,0.013,0.001299,-0.002565,0.013,0.000731,-0.002529,0.013,0.000291,-0.001654,0.014,0.000311,-0.00083,0.015,0.001938,-0.002565,0.013,0.002698,-0.002418,0.014,0.003587,-0.002059,0.015,0.001376,-0.00124,0.015,0.000864,-0.001119,0.014,0.000762,0.00003,0.015,nan,nan,nan,0.001785,-0.00124,0.015,0.001934,-0.00001,0.014,0.001785,0.001217,0.015,0.001297,-0.00263,0.012,0.001618,-0.002813,0.013,0.001157,-0.002955,0.013,nan,nan,nan,nan,nan,nan,0.002341,0.001648,0.016,0.001704,0.00134,0.015,0.000856,0.001473,0.016,nan,nan,nan,0.001031,0.001167,0.016
326,0.001547,-0.002636,0.013,0.001335,-0.002565,0.013,0.000767,-0.002529,0.013,0.000291,-0.001692,0.014,0.000311,-0.00083,0.015,0.001938,-0.002565,0.013,0.002737,-0.002418,0.014,0.003348,-0.001921,0.014,0.001284,-0.001119,0.014,0.000902,-0.001119,0.014,0.000762,0.00003,0.015,0.000987,0.001124,0.016,0.001666,-0.001157,0.014,0.001934,0.000028,0.014,0.001785,0.001217,0.015,0.00133,-0.00263,0.012,0.001654,-0.002849,0.013,0.001101,-0.002728,0.012,nan,nan,nan,nan,nan,nan,0.002341,0.001648,0.016,0.001704,0.00134,0.015,0.000856,0.001473,0.016,nan,nan,nan,0.001031,0.001167,0.016
