,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5
378,119.14,-119.24,708.9,118.464,-112.681,716.55,77.29,-116.669,755.055,52.582,-68.432,821.1,52.132,-10.348,850.425,172.028,-119.939,762.705,226.949,-106.05,834.105,240.552,-65.545,841.755,119.815,-26.173,835.38,90.856,-28.703,842.52,61.647,55.018,853.23,78.585,132.489,976.65,146.253,-26.404,842.775,160.367,57.576,856.545,140.132,135.482,924.12,113.196,-128.804,708.135,128.287,-126.454,705.84,101.528,-142.322,707.88,147.814,-139.408,741.846,161.506,159.404,916.215,175.501,157.954,937.38,131.053,139.116,931.515,66.047,154.901,950.13,52.814,146.466,946.05,89.605,135.656,980.22,
379,120.514,-118.682,705.585,118.464,-110.719,716.55,77.212,-116.55,754.29,52.762,-66.411,823.905,51.804,-10.283,845.07,171.338,-119.457,759.645,226.255,-108.002,831.555,240.625,-67.87,842.01,119.815,-26.173,835.38,90.169,-26.197,836.145,61.407,57.131,849.915,77.128,135.28,958.545,145.545,-26.276,838.695,159.937,59.76,854.25,139.938,135.295,922.845,114.181,-125.815,702.27,130.501,-126.728,707.37,102.735,-142.053,716.295,148.626,-138.605,739.755,161.506,159.404,916.215,175.072,157.567,935.085,130.551,136.042,927.945,67.985,158.556,940.95,53.183,150.276,930.24,88.417,139.152,967.215,
380,120.514,-116.751,705.585,117.958,-110.246,713.49,76.951,-114.099,751.74,52.337,-65.876,817.275,51.601,-7.938,841.755,170.648,-118.976,756.585,225.562,-107.671,829.005,240.844,-70.239,842.775,119.376,-26.077,832.32,91.978,-26.061,831.81,61.444,59.493,850.425,78.012,140.03,937.635,145.678,-24.002,839.46,159.699,59.671,852.975,140.17,135.519,924.375,114.056,-125.677,701.505,130.031,-126.271,704.82,101.967,-140.991,710.94,147.602,-137.65,734.655,159.259,157.186,903.465,175.31,157.782,936.36,130.587,136.08,928.2,66.879,163.579,925.65,53.552,154.087,914.43,87.414,145.427,956.25,
381,120.34,-116.582,704.565,117.41,-109.734,710.175,76.716,-113.75,749.445,52.109,-65.589,813.705,51.319,-5.603,837.165,169.555,-118.214,751.74,225.145,-107.472,827.475,240.771,-70.218,842.52,118.571,-23.638,826.71,91.753,-23.725,829.77,61.278,63.976,848.13,80.185,144.453,933.045,144.439,-23.798,832.32,159.173,61.802,850.17,137.526,135.407,923.61,113.642,-125.221,698.955,126.943,-123.217,698.445,102.186,-139.344,712.47,147.448,-137.506,733.89,163.978,161.844,930.24,175.31,157.782,936.36,128.046,136.08,928.2,65.442,167.503,905.76,54.038,160.497,908.735,86.062,150.91,941.46,
382,119.774,-114.114,701.25,116.946,-107.364,707.37,76.637,-111.585,748.68,49.881,-63.361,813.705,48.744,-3.292,832.32,166.758,-115.644,748.425,224.59,-107.207,825.435,240.844,-70.239,842.775,118.169,-21.302,823.905,89.289,-23.674,827.985,60.947,65.939,843.54,76.569,145.256,890.97,144.218,-21.487,831.045,158.696,61.617,847.62,137.716,135.594,924.885,111.402,-122.947,696.915,126.896,-121.261,698.19,100.394,-136.9,699.975,143.266,-133.473,722.925,162.315,160.202,920.805,172.841,157.868,936.87,128.327,136.379,930.24,63.102,168.686,873.375,54.523,166.906,903.04,86.215,154.302,915.705,
383,117.597,-111.949,699.72,114.222,-106.629,702.525,74.359,-111.243,746.385,49.725,-60.942,811.155,48.654,-3.286,830.79,166.361,-115.368,746.64,221.644,-106.876,822.885,241.135,-70.324,843.795,118.096,-21.289,823.395,88.849,-21.302,823.905,60.505,67.753,837.42,75.341,150.127,876.69,143.775,-19.153,828.495,161.258,64.033,848.895,137.488,135.369,923.355,110.954,-120.552,694.11,126.618,-120.995,696.66,98.012,-134.345,696.66,142.789,-132.983,723.86,164.922,162.776,935.595,173.029,158.04,937.89,128.362,136.416,930.495,66.66,178.991,888.93,55.008,173.316,897.345,84.126,157.901,893.52,
384,117.083,-109.553,696.66,111.851,-104.288,699.72,74.029,-108.714,743.07,47.25,-60.616,806.82,46.067,-1.005,825.18,165.622,-112.821,743.325,221.232,-104.429,821.355,242.562,-70.069,840.735,117.767,-18.982,821.1,88.189,-18.905,817.785,59.878,71.589,828.75,76.679,155.176,864.705,143.598,-19.129,827.475,160.871,66.198,846.855,137.336,135.22,922.335,108.613,-118.173,691.305,123.889,-118.304,692.07,97.125,-133.844,704.055,142.312,-132.494,724.795,163.439,161.312,927.18,172.7,157.739,936.105,125.16,133.172,925.65,65.053,181.802,867.51,55.358,174.062,864.45,82.133,163.713,872.355,
385,114.712,-107.212,693.855,111.606,-102.148,698.19,71.871,-106.497,741.795,44.842,-58.149,803.25,45.981,1.252,823.65,163.475,-112.744,742.815,221.713,-104.656,823.14,243.077,-70.218,842.52,117.218,-16.656,817.275,86.111,-16.698,819.315,59.602,73.516,824.925,76,160.842,857.055,142.846,-16.776,823.14,160.532,68.372,845.07,137.146,135.033,921.06,106.366,-115.894,689.01,123.707,-116.237,691.05,94.025,-130.292,695.385,141.835,-132.004,725.73,161.956,159.847,918.765,172.512,157.567,935.085,125.298,133.319,926.67,61.739,186.094,854.505,54.901,177.318,857.31,81.437,169.429,864.96,
386,112.481,-105.003,691.815,109.174,-99.761,694.875,69.625,-104.143,739.5,42.413,-55.648,798.915,43.713,5.759,823.395,160.666,-110.178,739.245,219.187,-102.275,822.12,244.418,-69.941,839.205,115.16,-14.442,818.55,85.682,-14.383,815.235,59.454,77.84,822.885,75.209,166.132,848.13,142.403,-14.477,820.59,156.882,70.088,837.93,134.662,135.07,921.315,104.055,-113.544,686.205,121.411,-113.966,688.755,91.818,-127.965,693.09,135.033,-125.54,700.74,161.596,159.493,916.725,173.217,158.212,938.91,123.099,133.686,929.22,61.168,191.326,846.6,54.689,183.646,853.995,80.669,172.521,856.8,
387,109.976,-102.539,687.99,106.917,-97.536,692.58,69.072,-99.301,733.635,42.061,-50.849,792.285,41.177,7.959,817.785,158.368,-107.968,737.97,219.391,-102.371,822.885,242.858,-67.212,833.85,114.766,-12.159,815.745,83.007,-12.087,810.9,58.625,78.976,811.41,75.39,171.186,850.17,139.46,-12.17,816.51,156.404,69.874,835.38,133.917,131.814,916.215,101.569,-111.002,682.125,119.304,-109.991,687.48,89.192,-125.047,687.48,134.519,-124.927,708.135,161.506,159.404,916.215,172.794,157.825,936.615,122.423,132.952,924.12,61.205,196.079,847.11,54.052,186.128,844.05,80.645,177.16,856.545,
388,108.092,-100.656,687.99,104.557,-95.217,689.52,67.181,-97.462,734.91,39.61,-48.335,786.675,41.1,10.178,816.255,156.456,-106.021,738.48,216.398,-99.777,820.08,243.972,-67.521,837.675,111.97,-12.098,811.665,83.007,-9.867,810.9,58.202,80.61,805.545,78.067,174.294,853.995,139.46,-9.935,816.51,157.216,72.536,839.715,134.513,132.401,920.295,99.478,-107.026,680.595,116.899,-107.628,684.42,86.63,-120.338,682.125,134.777,-125.026,719.865,160.787,158.694,912.135,172.465,157.524,934.83,122.626,133.172,925.65,61.463,201.563,850.68,54.378,189.577,849.15,81.965,184.827,870.57,
389,105.933,-96.638,686.205,102.024,-92.743,685.185,64.807,-94.92,730.83,37.226,-45.897,781.83,38.829,12.401,815.49,153.422,-103.317,733.635,213.155,-99.311,816.255,244.241,-64.691,830.79,111.688,-9.851,809.625,80.507,-9.833,808.095,58.146,84.94,804.78,77.973,178.756,852.975,136.194,-9.702,797.385,156.786,74.63,837.42,134.327,132.218,919.02,96.956,-104.454,676.005,114.64,-105.4,682.125,84.319,-117.851,678.555,132.343,-122.626,717.315,160.787,158.694,912.135,172.653,157.696,935.85,122.66,133.209,925.905,60.449,200.53,836.655,54.232,193.701,846.855,81.485,188.482,865.47,
390,103.397,-94.161,681.87,99.851,-90.597,683.145,62.544,-92.53,727.77,35.051,-43.714,781.065,38.683,14.579,812.43,150.94,-102.994,731.34,209.734,-98.753,811.665,242.067,-64.116,823.395,108.679,-7.58,803.76,80.431,-7.613,807.33,58.294,87.364,806.82,78.673,182.715,860.625,133.454,-7.488,794.07,153.741,74.266,833.34,134.29,132.181,918.765,94.747,-102.217,673.455,112.688,-103.455,681.615,80.12,-115.296,674.475,129.909,-120.226,714.765,159.776,157.696,906.397,171.806,156.923,931.26,123.065,133.649,928.965,60.873,204.242,842.52,53.954,195.016,842.52,81.533,190.964,865.98,
391,100.696,-91.535,676.26,95.429,-88.097,678.3,60.466,-90.411,726.75,33.053,-41.753,784.38,36.253,16.708,807.84,148.366,-100.605,728.535,208.877,-96.137,808.35,239.968,-61.325,816.255,106.918,-5.402,807.075,77.949,-5.385,804.525,57.87,86.728,800.955,76.724,186.058,865.215,135.939,-5.414,808.86,153.835,76.594,833.85,134.29,132.181,918.765,92.657,-98.268,671.67,108.345,-99.164,677.79,77.593,-112.463,668.61,129.55,-117.766,723.69,158.764,156.698,900.66,172.794,157.825,936.615,122.221,132.732,922.59,60.891,206.611,842.775,53.693,194.072,838.44,81.437,193.107,864.96,
392,96.664,-89.379,673.965,93.009,-87.567,674.22,58.087,-87.832,721.905,32.752,-39.245,777.24,36.253,18.919,807.84,145.655,-98.127,724.965,203.731,-94.772,796.875,239.025,-58.315,805.545,105.735,-5.342,798.15,77.579,-5.359,800.7,55.748,89.034,801.975,76.633,185.839,864.195,132.882,-5.379,803.76,153.976,76.665,834.615,134.588,132.475,920.805,88.135,-95.514,665.295,105.568,-96.466,671.925,75.502,-110.253,666.315,124.924,-115.172,719.865,162.607,159.198,922.462,176.026,158.427,940.185,121.984,129.954,920.805,58.354,205.798,839.46,51.945,198.457,847.365,81.605,193.506,866.745,
393,94.46,-85.365,671.415,90.543,-85.138,669.63,55.932,-85.583,719.61,30.524,-36.995,774.69,33.923,21.057,805.035,142.306,-95.23,718.08,197.873,-93.043,782.34,235.847,-55.364,794.835,103.22,-3.147,795.6,75.195,-3.159,798.66,55.589,90.969,799.68,76.633,188.205,864.195,133.767,-5.415,809.115,151.692,76.665,834.615,134.327,132.218,919.02,86.083,-93.442,663.51,103.256,-94.196,668.865,73.425,-108.055,664.02,122.213,-112.52,715.53,166.451,161.699,944.265,175.167,155.092,935.595,122.491,130.494,924.63,58.248,207.717,837.93,52.085,198.995,849.66,81.221,194.956,862.665,
394,92.411,-83.337,669.885,88.338,-82.956,666.825,51.79,-83.287,716.805,28.441,-34.921,775.71,33.923,23.261,805.035,139.642,-94.756,714.51,196.067,-90.072,775.2,239.703,-53.564,800.445,99.254,-3.067,775.37,72.868,-3.153,797.13,55.766,91.259,802.23,76.475,187.816,862.41,130.35,-3.171,801.72,151.692,76.665,834.615,134.662,132.548,921.315,83.813,-91.132,659.94,101.271,-92.224,667.845,69.602,-105.952,662.235,118.797,-109.222,706.86,159.663,155.105,905.76,175.931,155.768,939.675,122.356,130.35,923.61,58.318,207.97,838.95,51.1,195.232,833.595,83.706,195.244,863.94,
395,90.198,-81.162,667.08,86.083,-82.544,663.51,49.721,-81.151,715.275,26.369,-32.862,777.24,31.659,23.217,803.505,137.146,-92.436,711.705,190.819,-86.532,762.705,234.663,-48.147,783.615,95.288,-2.987,755.14,72.752,-0.969,795.855,55.27,90.446,795.09,76.86,188.76,866.745,130.474,-3.174,802.485,152.526,79.384,839.205,134.625,129.99,921.06,81.816,-89.119,658.41,98.379,-89.429,660.705,67.841,-104.219,662.745,116.609,-107.054,705.33,159.828,156.095,906.695,176.934,156.656,945.03,124.091,129.522,917.745,58.23,207.654,837.675,50.913,194.516,830.535,83.928,195.763,866.235,
396,87.899,-78.911,663.51,83.91,-80.386,660.705,47.61,-78.939,712.98,24.361,-30.885,781.065,29.45,25.408,803.25,134.374,-91.873,707.37,189.033,-85.722,755.565,236.885,-46.017,783.87,91.322,-2.907,734.91,70.166,-0.964,791.265,55.376,92.801,796.62,76.995,189.093,868.275,128.115,-3.17,801.465,149.498,78.998,835.125,134.849,130.206,922.59,79.735,-87.012,656.115,96.422,-87.485,659.685,65.493,-101.578,657.39,114.098,-104.592,701.76,159.993,157.084,907.63,176.217,156.022,941.205,124.47,129.918,920.55,58.07,207.085,835.38,50.538,193.082,824.415,83.656,195.129,863.43,
397,83.942,-76.798,660.96,81.753,-78.244,657.9,45.511,-78.685,710.685,22.15,-30.785,778.515,29.441,25.4,802.995,133.986,-91.608,705.33,186.991,-82.751,747.405,230.335,-40.572,762.195,88.598,-0.888,729.045,70.098,-0.963,790.5,55.252,92.593,794.835,79.116,188.482,865.47,125.36,-3.156,797.895,150.365,79.456,839.97,134.252,129.63,918.51,77.242,-86.234,650.25,94.031,-86.944,655.605,63.595,-101.42,656.37,110.791,-103.299,693.09,160.158,158.073,908.565,176.074,155.895,940.44,124.367,129.81,919.785,58.301,205.611,838.695,51.335,196.128,837.42,83.681,195.187,863.685,
398,83.619,-76.502,658.41,81.499,-78.001,655.86,45.25,-78.233,706.605,22.15,-28.653,778.515,27.2,27.555,801.72,131.196,-89.093,700.74,185.715,-80.154,742.305,233.043,-38.588,764.235,88.815,-0.89,730.83,67.693,-0.959,787.695,55.128,92.385,793.05,79.022,188.26,864.45,125.119,-3.15,796.365,149.909,79.215,837.42,133.842,131.741,915.705,75.432,-84.421,649.995,92.2,-85.117,655.35,61.678,-99.43,655.095,110.832,-101.439,693.345,160.36,159.519,909.712,175.549,157.997,937.635,124.091,129.522,917.745,58.177,205.173,836.91,51.642,196.525,842.435,83.805,195.475,864.96,
399,81.436,-74.352,655.35,79.425,-75.939,653.565,43.3,-76.271,706.35,19.999,-28.625,777.75,25.045,27.598,802.995,128.808,-88.769,698.19,184.248,-77.505,736.44,229,-33.807,750.975,88.175,0.254,727.133,65.261,1.192,784.38,54.791,91.821,788.205,78.883,187.927,862.92,122.506,-0.966,793.56,149.087,78.781,832.83,136.577,131.961,917.235,73.653,-84.421,649.995,89.843,-82.804,651.27,61.174,-98.617,649.74,108.252,-98.919,689.01,160.562,160.966,910.86,175.979,158.384,939.93,123.953,129.378,916.725,58.23,205.36,837.675,51.95,196.922,847.45,83.78,195.417,864.705,
400,79.239,-72.191,652.035,77.091,-75.406,648.975,41.187,-75.941,703.29,17.852,-28.597,776.985,22.745,27.476,799.425,127.961,-86.287,693.6,182.717,-74.861,730.32,228.38,-30.526,745.62,87.536,1.398,723.435,65.113,1.189,782.595,54.915,92.029,789.99,79.046,188.316,864.705,121.758,-0.961,788.715,146.714,77.526,819.57,136.273,134.173,915.195,71.423,-82.123,645.915,87.509,-82.285,647.19,59.162,-96.458,647.19,105.579,-98.187,683.91,161.461,164.374,915.96,174.403,159.516,931.515,124.539,132.512,921.06,58.07,204.798,835.38,52.257,197.318,852.465,83.632,195.071,863.175,
401,77.272,-72.022,650.505,77.182,-73.716,649.74,39.12,-75.666,700.74,17.823,-26.427,775.71,20.583,27.511,800.445,127.961,-86.287,693.6,182.908,-72.938,731.085,227.761,-27.246,740.265,86.897,2.542,719.738,62.765,3.321,780.045,54.968,94.283,790.755,79.442,189.26,869.04,119.174,-0.957,785.91,148.54,79.546,817.275,136.197,136.602,914.685,71.253,-81.928,644.385,87.336,-80.355,645.915,58.812,-95.888,643.365,103.591,-96.207,683.145,162.508,165.395,907.8,173.878,161.578,928.71,126.568,131.998,917.49,58.318,205.673,838.95,52.163,196.964,850.935,83.978,193.506,866.745,
402,77.06,-70.049,648.72,76.697,-73.253,645.66,38.849,-75.142,695.895,15.633,-26.314,772.395,20.504,29.588,797.385,127.114,-83.83,689.01,182.015,-70.591,727.515,230.579,-25.306,742.815,86.258,3.687,716.04,62.622,3.313,778.26,54.649,93.735,786.165,79.209,188.705,866.49,118.439,1.187,781.065,144.786,77.536,796.62,135.02,137.904,906.78,69.104,-79.72,640.815,85.028,-79.847,641.835,56.757,-95.394,640.05,102.933,-95.596,678.81,163.01,170.892,910.605,175.355,165.656,923.1,128.31,138.975,930.112,58.248,205.423,837.93,50.522,190.767,824.16,84.027,193.619,867.255,
403,76.697,-69.718,645.66,74.663,-71.232,643.365,36.863,-73.076,694.365,15.571,-26.209,769.335,18.268,29.503,795.09,126.879,-83.675,687.735,181.441,-68.383,725.22,228.996,-23.113,737.715,85.618,4.831,712.342,60.115,5.41,773.415,54.596,93.644,785.4,79.046,188.316,864.705,118.091,1.183,778.77,143.488,79.002,789.48,136.729,142.065,901.68,68.967,-79.562,639.54,84.724,-77.811,639.54,56.441,-93.12,636.48,102.933,-93.738,678.81,161.732,174.498,903.465,172.933,168.352,910.35,130.051,145.953,942.735,58.318,205.673,838.95,51.335,193.836,837.42,83.706,192.879,863.94,
404,74.574,-67.629,642.6,74.249,-70.836,639.795,36.687,-72.728,691.05,13.411,-26.105,766.275,16.082,29.484,794.58,126.549,-81.58,685.95,183.039,-64.276,723.69,232.293,-21.21,741.795,84.979,5.975,708.645,59.936,5.394,771.12,54.543,95.701,784.635,79.186,188.649,866.235,117.434,3.297,774.435,144.097,80.298,781.065,134.564,144.674,887.4,68.774,-77.594,637.755,84.251,-77.377,635.97,56.486,-93.194,636.99,102.663,-91.638,677.025,159.723,179.659,892.245,171.722,174.597,903.975,131.232,149.52,932.79,58.318,205.673,838.95,52.445,198.027,855.525,83.731,192.936,864.195,
405,76,-67.333,639.795,73.982,-68.837,637.5,36.565,-72.486,688.755,13.375,-23.944,764.235,16.066,31.629,793.815,126.032,-79.376,683.145,184.434,-62.098,721.395,230.137,-19.001,734.91,84.34,7.119,704.947,59.698,7.475,768.06,54.348,95.359,781.83,79.465,186.936,869.295,116.931,5.394,771.12,142.215,81.36,770.865,134.513,149.21,871.335,68.664,-75.727,636.735,84.251,-75.636,635.97,55.966,-90.609,631.125,102.392,-91.397,675.24,157.532,184.421,880.005,169.687,179.864,893.265,126.318,151.294,897.855,58.318,205.673,838.95,52.679,198.912,859.35,83.829,193.164,865.215,
406,75.879,-65.477,638.775,75.516,-68.644,635.715,36.389,-70.261,685.44,13.326,-23.856,761.43,13.871,31.578,792.54,127.711,-79.258,682.125,183.716,-59.889,718.59,229.49,-14.806,726.495,83.7,8.263,701.25,59.678,9.574,767.805,54.366,97.531,782.085,79.279,186.497,867.255,118.137,5.353,765.255,140.851,82.67,763.47,132.23,153.712,856.545,68.142,-75.15,631.89,85.785,-73.717,634.44,55.943,-90.572,630.87,103.808,-89.176,672.435,156.756,190.704,875.67,167.265,184.528,880.515,122.802,156.641,872.865,58.017,204.61,834.615,51.304,196.009,836.91,83.829,193.164,865.215,
407,75.213,-64.902,633.165,75.091,-66.528,632.145,36.2,-69.895,681.87,13.224,-21.604,755.565,13.79,33.552,787.95,126.995,-76.956,678.3,185.42,-55.875,717.57,229.329,-12.808,725.985,83.061,9.407,697.552,59.361,9.523,763.725,53.94,96.768,775.965,79.139,186.168,865.725,117.546,7.41,761.43,141.365,83.825,755.055,132.13,160.129,840.99,69.477,-73.006,628.32,85.164,-71.459,629.85,57.111,-87.983,624.75,103.02,-88.5,667.335,151.461,193.527,846.09,167.219,191.358,867.765,121.644,161.489,848.13,58.23,205.36,837.675,48.998,195.949,836.655,83.681,192.822,863.685,
408,76.698,-62.966,631.125,76.264,-66.045,627.555,37.938,-67.799,679.575,15.168,-21.429,749.445,13.759,35.628,786.165,128.416,-74.845,676.005,187.184,-53.853,716.805,230.666,-10.791,723.945,82.422,10.551,693.855,59.183,11.579,761.43,51.867,98.989,776.73,78.883,185.565,862.92,119.671,9.498,761.685,140.458,87.395,750.21,129.446,163.642,823.905,69.167,-70.968,625.515,87.064,-69.876,631.125,57.087,-86.238,624.495,104.486,-86.375,665.04,147.056,196.624,821.483,163.828,196.787,850.17,119.047,167.13,830.025,58.248,205.423,837.93,49.132,196.487,838.95,83.731,190.571,864.195,
409,76.419,-61.015,628.83,77.887,-64.249,626.79,39.589,-67.443,676.005,15.091,-19.278,745.62,15.834,37.597,782.34,129.922,-72.802,674.22,189.147,-49.929,716.805,230.748,-8.812,724.2,84.166,12.428,692.58,61.001,13.604,758.115,51.595,100.584,772.65,78.44,184.523,858.075,121.144,13.599,757.86,139.647,90.973,745.875,129.337,169.565,809.115,70.648,-69.029,623.475,88.254,-67.736,627.3,58.389,-83.941,620.16,106.144,-84.425,664.02,142.651,199.721,796.875,161.42,203.067,837.675,117.328,173.674,818.04,58.017,204.61,834.615,49.266,197.024,841.245,83.731,190.571,864.195,
410,77.855,-59.077,626.535,78.89,-61.973,621.18,39.455,-65.37,673.71,15.06,-17.202,744.09,15.736,39.492,777.495,133.26,-70.768,672.435,190.905,-47.916,716.04,232.157,-6.813,722.415,83.856,14.271,690.03,60.795,15.627,755.565,51.578,102.666,772.395,78.137,181.47,854.76,120.166,15.547,751.74,139.217,94.765,743.58,127.34,173.488,796.62,72.088,-67.075,621.18,89.569,-65.723,624.495,60.012,-82.142,619.395,107.257,-82.068,659.685,149.467,212.866,822.375,159.504,209.72,827.73,114.365,175.838,797.385,58.141,205.048,836.4,49.692,198.726,848.513,86.528,191.526,868.53,
411,79.052,-56.989,622.455,80.492,-60.199,620.415,41.065,-63.165,669.885,17.038,-15.113,741.54,17.776,41.416,773.67,134.691,-66.883,670.395,193.003,-44.027,716.55,231.173,-4.815,719.355,85.714,16.154,689.775,62.546,17.605,751.74,51.527,104.676,771.63,77.694,180.442,849.915,121.892,17.558,749.7,138.071,98.022,737.46,128.484,178.59,790.245,73.668,-65.267,620.16,90.533,-63.491,619.395,61.378,-80.016,616.08,110.611,-80.076,658.155,146.408,217.33,805.545,156.998,213.116,814.725,114.685,181.618,784.635,58.336,205.736,839.205,50.118,200.428,855.78,86.376,191.189,867,
412,81.785,-54.832,617.355,81.481,-57.995,615.06,42.703,-61.051,666.825,18.956,-13.006,737.205,19.756,43.232,768.315,137.624,-64.702,666.825,194.687,-42.005,715.53,230.6,-4.803,717.57,85.682,18.036,689.52,64.34,19.583,748.68,51.271,106.259,767.805,78.23,181.687,855.78,123.228,21.537,745.365,140.671,102.483,740.52,126.867,182.75,780.3,74.591,-62.916,613.785,91.507,-61.312,614.55,62.699,-77.876,612.51,111.716,-77.789,654.075,145.435,222.457,800.19,155.524,219.952,807.075,113.082,185.433,773.67,58.177,205.173,836.91,49.849,199.353,851.19,86.808,189.76,871.335,
413,82.957,-52.813,613.53,82.75,-56.031,612,44.29,-58.908,663.255,20.786,-10.889,730.575,21.765,45.14,765,139.077,-62.708,665.04,196.926,-40.104,716.55,230.682,-2.839,717.825,87.537,21.803,689.265,64.165,21.574,746.64,48.875,107.713,763.215,77.624,177.955,849.15,123.017,23.537,744.09,139.17,103.395,732.615,126.038,185.8,775.2,75.542,-60.65,607.92,92.454,-59.159,609.705,65.447,-75.501,606.9,112.843,-75.554,650.25,144.415,225.248,794.58,154.639,223.095,802.485,112.709,189.044,771.12,58.194,205.235,837.165,49.853,198.785,851.254,86.731,189.593,870.57,
414,85.85,-50.857,610.215,85.384,-53.903,606.9,47.718,-56.851,660.45,22.802,-6.894,731.085,23.708,49.016,760.155,142.225,-60.677,662.745,198.816,-38.128,716.295,232.647,-2.839,717.825,89.656,23.751,691.05,65.915,25.548,743.325,48.761,107.461,761.43,77.577,177.848,848.64,124.068,25.372,738.225,137.862,106.396,725.73,128.708,190.857,778.515,78.804,-58.937,607.41,95.232,-57.154,606.135,66.883,-73.592,604.86,115.764,-73.369,646.68,142.932,227.24,786.42,154.394,226.109,789.99,112.635,193.138,770.61,58.07,204.798,835.38,49.856,198.218,851.318,86.681,189.482,870.06,
415,86.643,-48.693,604.095,86.423,-51.869,602.565,49.239,-54.725,656.625,24.535,-4.84,723.18,25.634,50.788,755.565,143.43,-58.614,659.94,200.849,-36.18,716.55,232.068,-0.872,716.04,91.682,25.681,692.07,67.507,27.403,738.48,48.875,109.803,763.215,78.207,179.291,855.525,125.741,29.333,736.185,136.602,109.361,719.1,127.992,194.033,774.18,79.487,-56.577,600.015,97.763,-55.051,601.29,69.632,-71.36,600.015,118.74,-71.26,643.62,144.944,231.32,785.655,153.895,227.535,787.44,113.157,196.152,774.18,58.124,204.985,836.145,49.86,197.65,851.381,86.833,187.429,871.59,
416,89.608,-46.861,601.8,87.327,-51.43,597.465,50.819,-54.491,653.82,26.234,-4.789,715.53,27.608,50.617,753.015,146.191,-58.274,656.115,202.81,-34.219,716.55,231.985,-0.872,715.785,93.508,27.555,691.56,69.241,29.302,735.42,48.614,111.294,759.135,77.531,177.741,848.13,126.827,31.12,730.83,137.981,112.816,716.04,128.413,196.798,776.73,81.928,-54.374,593.895,98.776,-53.065,597.465,72.483,-70.935,596.445,121.247,-68.92,638.265,143.721,231.501,779.025,152.6,229.894,780.81,112.635,197.357,770.61,58.212,204.15,837.42,49.864,197.082,851.445,87.214,188.252,875.415,
417,92.234,-44.887,597.465,90.212,-49.582,594.915,53.932,-52.249,648.21,28.052,-2.816,711.96,31.495,52.286,747.405,149.783,-56.478,656.115,204.99,-32.292,717.315,230.436,-0.873,717.06,95.964,29.622,695.64,70.883,31.153,731.595,48.402,112.877,755.82,74.983,174.892,845.58,125.72,32.832,724.455,136.654,113.673,709.155,128.329,198.794,776.22,84.924,-52.59,592.11,100.958,-50.881,591.09,74.148,-69.332,596.7,124.342,-66.958,636.225,143.909,233.939,780.045,152.4,231.728,779.79,112.858,199.863,772.14,58.301,203.315,838.695,48.755,197.318,852.465,87.214,185.855,875.415,
418,95.301,-43.16,596.19,90.856,-49.05,588.54,55.487,-52.043,645.66,29.969,-0.866,711.195,33.403,54.109,744.345,150.283,-54.215,650.505,206.586,-32.234,716.04,230.354,-0.873,716.805,99.165,32.578,718.845,72.733,31.087,730.065,48.304,112.648,754.29,74.847,174.575,844.05,127.434,34.741,722.925,138.994,115.947,711.195,128.371,198.859,776.475,87.786,-50.749,589.56,103.925,-49.135,589.56,76.687,-67.062,591.09,125.786,-65.499,630.487,143.579,235.534,778.26,152.201,231.425,778.77,112.635,199.467,770.61,58.23,203.067,837.675,47.647,197.554,853.485,87.011,185.422,873.375,
419,95.731,-42.624,588.795,93.915,-47.357,587.52,56.757,-49.839,640.05,31.481,-0.854,701.505,35.223,53.776,739.755,152.819,-53.853,646.17,206.66,-30.285,716.295,230.436,-0.873,717.06,101.169,34.558,719.1,74.288,32.89,725.73,50.42,114.829,755.055,74.463,173.679,839.715,128.728,36.526,719.1,138.396,117.386,708.135,127.95,198.206,773.925,88.82,-50.42,585.735,105.994,-48.604,583.185,79.406,-66.628,587.265,127.23,-64.04,624.75,143.109,235.821,775.71,151.553,232.563,775.455,112.635,199.467,770.61,58.248,203.129,837.93,47.96,198.853,859.095,83.113,179.772,857.82,
420,98.44,-40.799,585.735,95.109,-47.151,584.97,59.781,-49.442,634.95,33.316,1.063,699.72,37.068,55.532,736.185,153.673,-53.535,642.345,208.101,-30.21,714.51,230.682,-2.839,717.825,102.589,36.332,715.275,73.975,32.751,722.67,50.028,113.938,749.19,71.989,173.257,837.675,129.538,38.153,712.725,137.649,118.68,704.31,128.498,199.055,777.24,92.107,-48.859,586.245,107.308,-46.884,581.655,81.832,-65.991,581.655,130.064,-63.752,621.945,142.639,236.107,773.16,151.503,232.486,775.2,112.858,199.863,772.14,57.592,200.842,828.495,47.69,197.731,854.25,83.236,180.039,859.095,
